id,business_factor_id,article_id,causal_events_ai_id,ticker,event_timestamp,article_published_at,factor_name,factor_category,factor_magnitude,factor_movement,factor_synonyms,factor_unit,factor_raw_value,factor_delta,factor_description,factor_orientation,factor_about_time_days,factor_effect_horizon_days,causal_certainty,logical_directness,regime_alignment,causal_step,event_type,event_description,event_trigger,event_entities,event_scope,event_orientation,event_time_horizon_days,event_tags,event_quoted_people,article_headline,article_url,article_authors,article_source,article_source_credibility,article_author_credibility,article_publisher_credibility,article_audience_split,article_time_lag_days,article_market_regime,article_apple_relevance_score,article_ticker_relevance_score,article_published_year,article_published_month,article_published_day_of_week,evidence_level,evidence_source,evidence_citation,market_consensus_on_causality,reframing_potential,narrative_disruption,market_perception_intensity,market_perception_hope_vs_fear,market_perception_surprise_vs_anticipated,market_perception_consensus_vs_division,market_perception_narrative_strength,market_perception_emotional_profile,market_perception_cognitive_biases,ai_assessment_execution_risk,ai_assessment_competitive_risk,ai_assessment_business_impact_likelihood,ai_assessment_timeline_realism,ai_assessment_fundamental_strength,perception_gap_optimism_bias,perception_gap_risk_awareness,perception_gap_correction_potential,market_hours,market_regime,pattern_strength_score,data_quality_score,alpha_vs_spy_1min_after,alpha_vs_spy_5min_after,alpha_vs_spy_10min_after,alpha_vs_spy_30min_after,alpha_vs_spy_1hour_after,alpha_vs_spy_4hour_after,alpha_vs_spy_1day_after,alpha_vs_spy_1week_after,alpha_vs_spy_1month_after,alpha_vs_qqq_1min_after,alpha_vs_qqq_5min_after,alpha_vs_qqq_10min_after,alpha_vs_qqq_30min_after,alpha_vs_qqq_1hour_after,alpha_vs_qqq_4hour_after,alpha_vs_qqq_1day_after,alpha_vs_qqq_1week_after,alpha_vs_qqq_1month_after,belief_strength,credibility_score,market_amplifier,credibility_weighted_magnitude
record-0061-9514,factor-0061-4357,article-0061-8574,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,financial,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.2877421308769887,-0.2831841828586616,-0.2786262348403345,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0062-6728,factor-0062-9565,article-0062-2544,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,regulatory,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,neutral,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.2236481011010651,-0.1549961233068144,-0.0863441455125636,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0063-9197,factor-0063-9771,article-0063-9726,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,regulatory,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,neutral,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.2440861052769436,-0.1958721316585714,-0.1476581580401993,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0064-7615,factor-0064-1129,article-0064-8165,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,financial,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,neutral,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.2278208488111163,-0.1633416187269168,-0.0988623886427173,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0065-2399,factor-0065-4909,article-0065-2566,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,regulatory,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,reflective,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.2375340381335539,-0.182767997371792,-0.12800195661003,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0066-9756,factor-0066-8105,article-0066-8175,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,market,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.2807563436309646,-0.2692126083666132,-0.2576688731022619,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0067-2842,factor-0067-9576,article-0067-6863,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,market,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,reflective,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.3623538435913633,-0.4324076082874107,-0.5024613729834583,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0068-6810,factor-0068-9065,article-0068-5332,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,market,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,reflective,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.3567183408190704,-0.421136602742825,-0.4855548646665796,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0069-6699,factor-0069-6260,article-0069-3201,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,financial,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.2122091461689868,-0.1321182134426579,-0.0520272807163289,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0070-4758,factor-0070-2699,article-0070-2219,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,market,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,neutral,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.3645154690344306,-0.4367308591735453,-0.5089462493126602,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0071-7011,factor-0071-1947,article-0071-1816,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,market,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,neutral,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,reflective,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.2697823444277398,-0.2472646099601637,-0.2247468754925877,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0072-5387,factor-0072-2520,article-0072-1116,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,regulatory,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.3228264700794673,-0.3533528612636188,-0.3838792524477703,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0073-2748,factor-0073-3399,article-0073-5719,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,financial,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,reflective,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,reflective,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.3361060591598564,-0.379912039424397,-0.4237180196889376,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0074-7810,factor-0074-9050,article-0074-5092,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,product,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,reflective,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.3449373412624095,-0.3975746036295032,-0.4502118659965969,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0075-7347,factor-0075-5936,article-0075-9329,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,competitive,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,reflective,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.2381812069891545,-0.1840623350829932,-0.1299434631768318,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0076-2700,factor-0076-1534,article-0076-9581,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,competitive,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,neutral,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.2918926627553174,-0.2914852466153189,-0.2910778304753205,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0077-3920,factor-0077-8639,article-0077-9272,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,competitive,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,neutral,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.3082465775102443,-0.3241930761251727,-0.3401395747401011,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0078-9829,factor-0078-9077,article-0078-2017,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,competitive,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.2243283262793149,-0.156356573663314,-0.0883848210473131,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0079-4904,factor-0079-2967,article-0079-7445,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,competitive,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,reflective,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.2065223787331308,-0.1207446785709459,-0.0349669784087609,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0080-8888,factor-0080-5895,article-0080-5063,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,financial,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,reflective,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.2008683403474246,-0.1094366017995334,-0.0180048632516423,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0081-7652,factor-0081-1437,article-0081-9572,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,product,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.306217076840214,-0.3201340747851123,-0.3340510727300105,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0082-6547,factor-0082-7573,article-0082-2781,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,competitive,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,reflective,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.2976747533500267,-0.3030494278047375,-0.3084241022594484,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
record-0083-1853,factor-0083-1004,article-0083-5287,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,competitive,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.0476999211046841,-0.0423000788953158,-0.0923000788953158,-0.1423000788953158,-0.1923000788953158,-0.2423000788953158,-0.3535506114390188,-0.4148011439827218,-0.4760516765264249,0.0376999211046841,-0.0523000788953158,-0.1023000788953158,-0.1523000788953158,-0.2023000788953158,-0.2523000788953158,-0.3023000788953158,-0.3523000788953158,-0.4023000788953158,0.01,0.0,0.6499999999999999,0.008
