id,business_factor_id,article_id,causal_events_ai_id,ticker,event_timestamp,article_published_at,factor_name,factor_category,factor_magnitude,factor_movement,factor_synonyms,factor_unit,factor_raw_value,factor_delta,factor_description,factor_orientation,factor_about_time_days,factor_effect_horizon_days,causal_certainty,logical_directness,regime_alignment,causal_step,event_type,event_description,event_trigger,event_entities,event_scope,event_orientation,event_time_horizon_days,event_tags,event_quoted_people,article_headline,article_url,article_authors,article_source,article_source_credibility,article_author_credibility,article_publisher_credibility,article_audience_split,article_time_lag_days,article_market_regime,article_apple_relevance_score,article_ticker_relevance_score,article_published_year,article_published_month,article_published_day_of_week,evidence_level,evidence_source,evidence_citation,market_consensus_on_causality,reframing_potential,narrative_disruption,market_perception_intensity,market_perception_hope_vs_fear,market_perception_surprise_vs_anticipated,market_perception_consensus_vs_division,market_perception_narrative_strength,market_perception_emotional_profile,market_perception_cognitive_biases,ai_assessment_execution_risk,ai_assessment_competitive_risk,ai_assessment_business_impact_likelihood,ai_assessment_timeline_realism,ai_assessment_fundamental_strength,perception_gap_optimism_bias,perception_gap_risk_awareness,perception_gap_correction_potential,market_hours,market_regime,pattern_strength_score,data_quality_score,alpha_vs_spy_1min_after,alpha_vs_spy_5min_after,alpha_vs_spy_10min_after,alpha_vs_spy_30min_after,alpha_vs_spy_1hour_after,alpha_vs_spy_4hour_after,alpha_vs_spy_1day_after,alpha_vs_spy_1week_after,alpha_vs_spy_1month_after,alpha_vs_qqq_1min_after,alpha_vs_qqq_5min_after,alpha_vs_qqq_10min_after,alpha_vs_qqq_30min_after,alpha_vs_qqq_1hour_after,alpha_vs_qqq_4hour_after,alpha_vs_qqq_1day_after,alpha_vs_qqq_1week_after,alpha_vs_qqq_1month_after
record-0046-2906,factor-0046-5532,article-0046-2824,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,regulatory,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,reflective,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.34578815780900424,-0.39927623672269263,-0.452764315636381,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0047-4898,factor-0047-7370,article-0047-2643,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,regulatory,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,reflective,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.271415278635118,-0.25053047837492015,-0.22964567811472236,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0048-3888,factor-0048-7322,article-0048-9816,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,product,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.23888974809271238,-0.18547941729010892,-0.13206908648750545,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0049-1211,factor-0049-1961,article-0049-3621,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,product,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,reflective,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.20086354601676515,-0.10942701313821446,-0.017990480259663766,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0050-9063,factor-0050-3165,article-0050-5098,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,market,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,neutral,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,reflective,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.28566543017000284,-0.27903078144468985,-0.2723961327193769,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0051-7164,factor-0051-7274,article-0051-6079,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,regulatory,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,neutral,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.39170310148552545,-0.49110612407573506,-0.5905091466659447,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0052-6914,factor-0052-7922,article-0052-8152,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,product,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.22284274371768065,-0.15338540854004545,-0.08392807336241026,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0053-7206,factor-0053-8208,article-0053-7597,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,product,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.20389318016707594,-0.11548628143883605,-0.027079382710596178,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0054-1126,factor-0054-8944,article-0054-1078,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,financial,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,reflective,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,reflective,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.29829916536191214,-0.3042982518285084,-0.31029733829510464,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0055-9183,factor-0055-8427,article-0055-2332,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,market,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,neutral,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,reflective,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.3721545812901762,-0.4520090836850366,-0.531863586079897,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0056-1082,factor-0056-4547,article-0056-7516,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,financial,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,reflective,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,reflective,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.2904474547614479,-0.28859483062757996,-0.28674220649371207,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0057-3343,factor-0057-8514,article-0057-4471,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,competitive,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,neutral,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.3689796796966771,-0.4456592804980384,-0.5223388812993996,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0058-6776,factor-0058-5018,article-0058-5684,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,regulatory,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.24547686568187435,-0.19865365246843286,-0.15183043925499137,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0059-4598,factor-0059-2168,article-0059-6661,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,financial,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,neutral,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.3310782798816392,-0.36985648086796247,-0.4086346818542858,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0060-9887,factor-0060-4020,article-0060-3683,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,product,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,reflective,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,reflective,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.3541732271499868,-0.41604637540465766,-0.4779195236593286,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0061-9514,factor-0061-4357,article-0061-8574,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,financial,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.28774213087698874,-0.28318418285866165,-0.27862623484033455,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0062-6728,factor-0062-9565,article-0062-2544,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,regulatory,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,neutral,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.22364810110106512,-0.1549961233068144,-0.08634414551256367,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0063-9197,factor-0063-9771,article-0063-9726,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,regulatory,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,neutral,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.24408610527694366,-0.19587213165857148,-0.1476581580401993,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0064-7615,factor-0064-1129,article-0064-8165,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,financial,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,neutral,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.22782084881111633,-0.16334161872691683,-0.09886238864271732,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0065-2399,factor-0065-4909,article-0065-2566,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,regulatory,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,reflective,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.23753403813355392,-0.182767997371792,-0.12800195661003008,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0066-9756,factor-0066-8105,article-0066-8175,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,market,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,predictive,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.2807563436309646,-0.26921260836661326,-0.25766887310226194,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0067-2842,factor-0067-9576,article-0067-6863,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,market,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,reflective,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.3623538435913633,-0.43240760828741076,-0.5024613729834583,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0068-6810,factor-0068-9065,article-0068-5332,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,market,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,reflective,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.35671834081907045,-0.42113660274282505,-0.48555486466657966,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
record-0069-6699,factor-0069-6260,article-0069-3201,7f123456-1234-1234-1234-123456789012,AAPL,2025-02-25 09:30:00+00,2025-02-25 09:25:00+00,stock_performance_highlight,financial,0.01,1,,percentage,1%,0.01,Stock performance highlighted in news,predictive,1,7,1,1,0.1,1,news_analysis,Analysis of recent stock performance,market_movement,Apple Inc,company,neutral,7,"performance,analysis",,Apple Stock Rises on Strong Quarterly Results,https://example.com/article,,Financial News,0.8,0.7,0.85,institutional,0,bull,0.95,0.95,2025,2,2,high,financial_statements,Q1 2025 earnings report,0.8,0.2,0.1,0.7,0.6,0.4,0.7,0.8,optimistic,confirmation_bias,0.2,0.3,0.8,0.9,0.85,0.1,0.8,0.3,regular,bull,0.7,0.9,0.04769992110468414,-0.04230007889531586,-0.09230007889531586,-0.14230007889531586,-0.19230007889531586,-0.24230007889531586,-0.21220914616898687,-0.1321182134426579,-0.05202728071632892,0.03769992110468414,-0.05230007889531586,-0.10230007889531586,-0.15230007889531586,-0.20230007889531586,-0.25230007889531586,-0.30230007889531586,-0.35230007889531586,-0.40230007889531586
