article_id,consolidated_event_tags,consolidated_event_type,consolidated_factor_name,event_tag_category,factor_magnitude,factor_movement,article_source_credibility,market_perception_intensity,alpha_vs_spy_1day_after,alpha_vs_spy_1week_after,alpha_vs_qqq_1day_after
article_2493_0b10,regulatory,product_launch,supply_chain_risk,Technology,0.045643385712269495,1,0.8868066368303662,0.22103009728684073,-3.53295763807549,5.942452712214736,4.233085396272447
article_2494_b152,software,earnings_report,market_share,,0.00703337168931274,-1,0.28767848395355505,0.5428077947879183,-0.29075096610063134,-0.09321426289821133,-4.793063916339802
article_2494_46a4,semiconductor,earnings_report,supply_chain_risk,,0.027358374094233473,0,0.5022414620234311,0.5479054579216739,-0.4027360312700756,-8.47310303794135,1.4011298242435022
article_2494_0b10,ai,market_update,market_share,Technology,0.031027222128520722,1,0.2507302129167598,0.6133020415087067,0.11373984091889833,-9.950974007652032,-2.031338293174174
article_2495_b152,,regulatory_change,market_share,,0.035915406456644726,0,0.673608545053641,0.621034437193348,3.296892598301744,-7.064559103170911,-0.885639482379309
article_2495_46a4,earnings,product_launch,customer_sentiment,,0.020332738724991053,-1,0.5009861075506373,0.33946314499070707,0.12811439123051716,8.14718545870221,-0.552794318052301
article_2495_0b10,ai,product_launch,competitive_pressure,Technology,0.013755240886792756,1,0.7948389588746997,0.3659730664398374,-3.2957808997580305,8.674145174409002,4.645698220246755
article_2496_b152,earnings,regulatory_change,market_share,,0.01795968747341958,1,0.3733743767662828,0.21473252029171286,-3.1758358482397444,-1.192142364891049,-3.025171978410407
article_2496_46a4,hardware,earnings_report,customer_sentiment,,0.006937421636059342,1,0.5101526218962671,0.9339354133645429,4.111731836101518,3.981738264105068,2.512887808912282
article_2496_0b10,software,market_update,customer_sentiment,Technology,0.00939921373635402,-1,0.9095737077792604,0.9987167253481422,2.9865201940975306,6.053536991283837,0.05761414022321776
article_2497_b152,semiconductor,regulatory_change,customer_sentiment,,0.011522574532953028,1,0.7216743625237214,0.9159017213376249,2.320384697644249,-5.453493955256552,-3.81942124929612
article_2497_46a4,hardware,earnings_report,supply_chain_risk,,0.0498956761284548,0,0.6578762957153388,0.7078665415583604,1.1939585138234188,0.5280314234307171,-4.977648766514198
article_2497_0b10,software,product_launch,customer_sentiment,Technology,0.01183333464232403,1,0.23018537990297805,0.6548380353899061,2.435399116717006,-9.26791223222307,1.430597844468381
article_2498_b152,earnings,product_launch,revenue_growth_rate,,0.035608101452279294,-1,0.9159405619228688,0.23221039093193435,-1.0866160580122086,2.574530279487348,-0.19586736057838006
article_2498_46a4,earnings,regulatory_change,supply_chain_risk,,0.018707977986938656,0,0.3328230483550343,0.8297154071501568,-1.3874206221936924,-6.105289557937821,0.3797989131841506
article_2498_0b10,semiconductor,analyst_update,revenue_growth_rate,Technology,0.03716212932601737,-1,0.46524162072595004,0.9606369965872023,2.84293101146282,7.407962426976738,-1.0912525991037991
article_2499_b152,ai,analyst_update,market_share,,0.04032750531607847,-1,0.33044457141896677,0.5757695951488726,-4.524722507126673,1.3020877614964421,-0.4198796634588353
article_2499_46a4,ai,analyst_update,market_share,,0.026918200025440008,0,0.13800995906861044,0.41660140133621903,-2.783812939689516,9.44970830191152,3.334289941740056
article_2499_0b10,regulatory,product_launch,supply_chain_risk,Technology,0.03747789738734982,0,0.4346514089923517,0.9660983647129368,4.401199344926127,1.5971335608302217,-0.7643668754484001
article_2500_b152,hardware,product_launch,supply_chain_risk,,0.04321967887232267,1,0.7882863675298317,0.8005840277386125,-3.1100568223625755,8.595278510507182,-1.500522899061505
article_2500_46a4,regulatory,product_launch,supply_chain_risk,,0.04137458429304224,-1,0.7162563158252631,0.2985375363955536,1.2773570695813163,4.451161466972664,-0.6183866244047831
article_2500_0b10,software,earnings_report,market_share,Technology,0.0390755615995831,0,0.7953105801310419,0.8452993877550977,-0.07818241839055995,-3.3436422716247716,1.1520480861158322
article_2501_b152,earnings,product_launch,competitive_pressure,,0.017802880503583175,1,0.12972044021821913,0.7730075828583973,3.236180436310734,9.716790227632702,-4.052396856506199
article_2501_46a4,ai,analyst_update,supply_chain_risk,,0.037755512127357824,0,0.13089020984305066,0.4626205481126266,4.149701963958666,-7.646742141720697,4.156245840618573
article_2501_0b10,,regulatory_change,revenue_growth_rate,Technology,0.018584554563729243,0,0.29575610587725204,0.753799559052416,-2.232024865673611,1.8314949750710885,1.344994167953918
article_2502_b152,software,market_update,supply_chain_risk,,0.03562792864098781,0,0.5504293013502304,0.9155507729095008,1.8705744527381385,-3.607462756217814,3.886813122415793
article_2502_46a4,regulatory,analyst_update,supply_chain_risk,,0.006369238121314836,0,0.33291314650309606,0.2496317023236326,-0.038379979038332124,-2.588902291665036,2.119999559617751
article_2502_0b10,earnings,product_launch,market_share,Technology,0.004875481942409601,-1,0.17491113812994982,0.40869699443085394,-4.414482703623977,-2.7290397312357806,-4.454358535976163
article_2503_b152,regulatory,earnings_report,supply_chain_risk,,0.018291800852677582,-1,0.518784419555174,0.45799331207308497,4.783330556981783,-7.214091751979225,-3.7614618682143397
article_2503_46a4,regulatory,product_launch,competitive_pressure,,0.04900805476208101,1,0.43465276720917845,0.920151221884593,2.616085328819885,-6.096489778200979,-0.10348515684728277
article_2503_0b10,software,analyst_update,supply_chain_risk,Technology,0.04699158275216298,1,0.9487345674160713,0.11264598208394608,-4.553629067481588,-0.8817749375764583,-4.585952381822881
article_2504_b152,semiconductor,product_launch,revenue_growth_rate,,0.03990364839957319,1,0.9455164240526132,0.19439380221161273,3.3946974625806856,1.6017222644042661,-3.1488083464807524
article_2504_46a4,software,market_update,customer_sentiment,,0.04863345576580251,1,0.5107824964094316,0.5744609659585038,-2.8226653378817312,6.530501449452311,0.031081483931633125
article_2504_0b10,semiconductor,market_update,customer_sentiment,Technology,0.009538775849909751,1,0.8718041007949142,0.34604910536399514,2.4539190944263343,1.4992053342800005,4.342382137150645
article_2505_b152,ai,regulatory_change,revenue_growth_rate,,0.01607045597161301,-1,0.4294127495504397,0.39485307420286725,-3.4096072396644184,-3.6664161564771414,-4.285810345909203
article_2505_46a4,regulatory,analyst_update,revenue_growth_rate,,0.04314882199837705,0,0.5895910595958539,0.26598520538882175,2.6111131935887366,8.889721537366125,2.13764398721636
article_2505_0b10,hardware,earnings_report,customer_sentiment,Technology,0.03583255156596664,0,0.4864124437980968,0.34120730929617565,0.10031835199897476,-0.6590697144923019,0.4246510292654393
article_2506_b152,regulatory,analyst_update,customer_sentiment,,0.04926846148269887,-1,0.5749673826894207,0.517493572896418,-1.5333331721971133,-2.2088100479049655,4.802743020057843
article_2506_46a4,hardware,analyst_update,revenue_growth_rate,,0.010427280369730101,1,0.4886808702336507,0.9953129570353729,1.3721033049632148,-5.817924385932834,-0.44659737035788516
article_2506_0b10,software,regulatory_change,market_share,Technology,0.0230272465646588,-1,0.4387817316021208,0.18793392050598917,0.36039169081002354,-7.123179494846699,-1.9309667181703927
article_2507_b152,hardware,market_update,competitive_pressure,,0.04103953226023679,1,0.2969050702189282,0.4824197875437751,-2.0751224939549484,5.648962749144573,-2.8856915773128646
article_2507_46a4,regulatory,product_launch,customer_sentiment,,0.03585961635456098,-1,0.13925957650970608,0.2293638846381637,1.2210799271511286,-6.459468386293512,-2.8279006730020573
article_2507_0b10,hardware,market_update,customer_sentiment,Technology,0.028358957101070746,1,0.811035706291678,0.10007080108231475,-1.3656385794677972,1.6879706924524918,-4.952333552247823
article_2508_b152,,regulatory_change,supply_chain_risk,,0.010963266179727635,0,0.6280365480527952,0.9204209579013075,-1.1343811583522267,-8.159630298583574,0.5709473464440995
article_2508_46a4,earnings,earnings_report,revenue_growth_rate,,0.027561159538697467,1,0.6786581806081703,0.7157150556739053,0.5703422257971258,-2.9331497318732547,4.3405709215029145
article_2508_0b10,semiconductor,market_update,supply_chain_risk,Technology,0.018743529650999926,1,0.9374552481376827,0.7357697308031481,-4.4517523027822925,-9.312707859944398,2.403513977767484
article_2509_b152,hardware,analyst_update,market_share,,0.007229064716003679,1,0.3247213542184303,0.29859768252311714,2.315195812038162,3.53598607804374,1.5345587987316867
article_2509_46a4,,product_launch,market_share,,0.018991961147753707,0,0.37147604974224774,0.9850877913784575,-3.1662611550811026,0.5990911605664584,2.8605234445271375
article_2509_0b10,earnings,analyst_update,supply_chain_risk,Technology,0.020928450856882677,1,0.8559580467674794,0.15964129123774856,-4.2516769719257805,-2.543111190013565,-0.6258246950245094
article_2510_b152,,market_update,revenue_growth_rate,,0.0455947893928606,-1,0.9169084020679799,0.47130714249504624,-0.672131953083237,6.742436512953862,2.7884566454506174
article_2510_46a4,software,earnings_report,supply_chain_risk,,0.03456409464849466,-1,0.38376594214774623,0.5428699488866968,3.2107097281820005,7.5069645962424065,2.611735768994785
article_2510_0b10,hardware,analyst_update,market_share,Technology,0.018605297628655183,1,0.7954280960095695,0.1820866410348421,4.4683967699671925,-7.195351526086437,2.578022824446786
article_2511_b152,semiconductor,market_update,supply_chain_risk,,0.04396984920489212,-1,0.9849573482004335,0.7877099507344923,-4.180735809622181,3.0713327143007074,-3.3683232412995467
article_2511_46a4,regulatory,regulatory_change,revenue_growth_rate,,0.006845994215139962,1,0.2585304482520145,0.13047001175660847,-0.02448575226132288,-4.625301215057853,2.871152070012599
article_2511_0b10,earnings,regulatory_change,customer_sentiment,Technology,0.03924084492233258,0,0.29763415567700785,0.20916949276261748,4.343696474585315,-6.579440728211234,-4.467168455719016
article_2512_b152,ai,market_update,market_share,,0.0326642049437053,1,0.9690965440117321,0.8035418169724292,-4.48994510617492,2.2220860452248226,3.6930088687853613
article_2512_46a4,software,product_launch,supply_chain_risk,,0.016752311662420673,1,0.37463644268379326,0.9495871090412555,-3.346774915303122,-9.354135348252655,4.398684823953057
article_2512_0b10,semiconductor,analyst_update,competitive_pressure,Technology,0.03606989081314523,0,0.5144418367282559,0.34585298746022713,1.4646788727411553,-9.935137528921942,4.311710401585511
article_2513_b152,,market_update,customer_sentiment,,0.03257693210401814,1,0.984160899301685,0.40837387701401856,-4.003463377920013,7.219911036841347,-3.6366289473927447
article_2513_46a4,earnings,earnings_report,competitive_pressure,,0.025769461397864877,-1,0.1202874702903164,0.6086169485134527,3.293060789377802,0.13034830905012784,-0.6258839692337381
article_2513_0b10,semiconductor,product_launch,revenue_growth_rate,Technology,0.03981760498660819,1,0.3462683541917407,0.12318706044580618,-0.8257541719682016,-7.453351111466251,1.5468548636771684
article_2514_b152,semiconductor,analyst_update,competitive_pressure,,0.006001423848362573,0,0.28369766489451864,0.9014893878790201,1.3887990912656334,-9.462957894974206,-3.7719055497627596
article_2514_46a4,earnings,analyst_update,supply_chain_risk,,0.007794312434873909,0,0.7278098031056446,0.11237742539308582,0.6454748324059212,-9.928527937251857,-1.8530666846083288
article_2514_0b10,software,product_launch,market_share,Technology,0.02563490672029617,-1,0.46021405453150277,0.3117576125019723,-0.21016595905023583,9.699756625506277,-1.823022412688704
article_2515_b152,ai,regulatory_change,supply_chain_risk,,0.017136327096413873,0,0.6328013327207819,0.6915447304157606,-1.5599253538336755,5.117141847980811,-3.5107986749359252
article_2515_46a4,regulatory,market_update,market_share,,0.04249108819469236,1,0.877834950031582,0.42200163075812575,1.6047414057039566,7.21298742754141,-2.608520596619738
article_2515_0b10,earnings,analyst_update,market_share,Technology,0.032559180786399834,0,0.8823747107905711,0.8525275020370465,-2.2520265134776,9.212645291131206,-4.183106140748233
article_2516_b152,regulatory,analyst_update,competitive_pressure,,0.015496151991849737,-1,0.4271970366775113,0.156871802325521,-1.977632740201939,6.972305456095043,-4.666883299304809
article_2516_46a4,hardware,product_launch,revenue_growth_rate,,0.018857385327974107,1,0.16836695535699467,0.5364879933671375,-0.7143366372517879,-0.1404253958829682,2.8940218349379743
article_2516_0b10,,earnings_report,supply_chain_risk,Technology,0.025529711818542754,0,0.475782694265759,0.6981732560166416,4.422732252167069,5.077393703323782,-1.8213595883882439
article_2517_b152,earnings,product_launch,supply_chain_risk,,0.04468548298574304,1,0.34359752381972186,0.48855002108128065,2.3986161271038355,6.366276480679964,-0.24976644697745742
article_2517_46a4,hardware,analyst_update,market_share,,0.01380302030076166,1,0.5079585357866989,0.5929448550139957,2.1233249245113783,-8.941288089777618,2.956929647257284
article_2517_0b10,,earnings_report,revenue_growth_rate,Technology,0.02270507061459953,1,0.3416682349051353,0.45250293128154634,3.608439918364507,-7.972551793183991,-0.440127878918124
article_2518_b152,regulatory,analyst_update,market_share,,0.008794999550498055,0,0.7099704392451968,0.9579815437854574,-0.2364408588442446,6.951342799625435,2.0512889956518245
article_2518_46a4,earnings,earnings_report,supply_chain_risk,,0.005340215919603172,1,0.7403796462657539,0.6322574259678561,1.987088400493362,-1.1731932636828013,-4.182949000062005
article_2518_0b10,ai,analyst_update,competitive_pressure,Technology,0.003818223186266691,-1,0.43318034193958416,0.7791231894571671,-2.0183751346500123,3.9829583654588085,-1.5620569615415736
article_2519_b152,semiconductor,regulatory_change,competitive_pressure,,0.011425647513276894,1,0.6258031941355556,0.1364459131678369,-4.989479667006704,9.726412599739295,1.945651959595357
article_2519_46a4,,analyst_update,revenue_growth_rate,,0.019066131114944568,0,0.8654574486527176,0.536725151790767,0.6922170422194396,6.983432481717953,-3.214150078492828
article_2519_0b10,software,analyst_update,revenue_growth_rate,Technology,0.012376736647909612,-1,0.5492207544041248,0.7520900311095506,-0.9999618274215005,6.063699398045017,-1.2032302858173294
article_2520_b152,semiconductor,product_launch,market_share,,0.009835084645262716,1,0.46278926053054514,0.6995459657270904,-2.8172287428310163,-3.7857837936585903,4.562510734799754
article_2520_46a4,ai,regulatory_change,revenue_growth_rate,,0.023693048139409617,0,0.9301494042167298,0.7410733874412722,-1.230882554202647,6.388835615985045,0.6224379647877476
article_2520_0b10,hardware,earnings_report,supply_chain_risk,Technology,0.0017073661793369419,-1,0.5760904039399187,0.7021265385895284,0.44432169415683953,6.626087928540205,4.915651340498992
article_2521_b152,,analyst_update,customer_sentiment,,0.02816715795046636,0,0.89306214773266,0.9043050379730929,2.89012816668944,6.130073894575567,-1.185943283160682
article_2521_46a4,semiconductor,product_launch,revenue_growth_rate,,0.04665811263186138,0,0.24574757213063905,0.6982514125754065,4.256461217698312,-9.706155424763887,-0.8755347947900005
article_2521_0b10,software,earnings_report,market_share,Technology,0.04648887795760686,1,0.9342097284226023,0.8882651259467332,4.3231810744783195,4.355933228293438,-0.6243285687169786
article_2522_b152,ai,market_update,customer_sentiment,,0.04088766128932201,-1,0.6575055748351621,0.8895742310592423,-3.3099909249993678,8.816075357699876,3.1923732312776663
article_2522_46a4,hardware,product_launch,competitive_pressure,,0.018160710058075707,0,0.7651377559515166,0.9963621374899889,3.2315549648430295,4.194745618394373,1.3241667754170017
article_2522_0b10,semiconductor,regulatory_change,market_share,Technology,0.036812254951846264,-1,0.5163936926824966,0.5045129195469507,-1.688905621708886,7.633804486009006,-0.7246308988398875
article_2523_b152,semiconductor,product_launch,competitive_pressure,,0.006189859293242339,0,0.698239250762736,0.8232236659708354,-3.8195439548271306,-4.3565918318368135,-3.472104620769544
article_2523_46a4,ai,earnings_report,revenue_growth_rate,,0.032214705609931366,-1,0.9934615635207712,0.2173227783936015,-3.2583729550333196,-7.0080251458006915,-0.2557787941898604
article_2523_0b10,semiconductor,analyst_update,customer_sentiment,Technology,0.03450994140189138,1,0.14711772108219118,0.617672270741179,1.8971983822325134,4.432923499468231,-0.23459659991213022
article_2524_b152,earnings,earnings_report,competitive_pressure,,0.010078452048894971,-1,0.47376687605748824,0.8639950410203094,0.03112956794808719,6.9034453612772895,0.14175889747383152
article_2524_46a4,ai,regulatory_change,customer_sentiment,,0.04977451947802244,-1,0.9195126220594314,0.10534244500431203,2.2428163150551517,-7.575103965665921,2.3087776514040415
article_2524_0b10,hardware,product_launch,revenue_growth_rate,Technology,0.00376735284507732,-1,0.2821846482498301,0.9254459839316718,3.4791440872681134,9.250950848044985,1.880420144229532
article_2525_b152,software,regulatory_change,market_share,,0.028361754363311304,0,0.3870222741645191,0.26058958986309816,-4.279544856984199,-4.0748306873014,3.76424693122811
article_2525_46a4,semiconductor,regulatory_change,supply_chain_risk,,0.006313206033289987,-1,0.481072659470356,0.6144668105199305,2.0003034852630996,-0.5033541981432021,0.5790568846384614
article_2525_0b10,regulatory,market_update,market_share,Technology,0.01764668967329874,1,0.21001672885425468,0.7776005925365507,3.853883340456047,9.325442235294235,3.5978005174672956
article_2526_b152,hardware,earnings_report,competitive_pressure,,0.04220925191082757,-1,0.20954452819354102,0.37197517238941324,1.4031530598722874,0.2254382810067801,-4.917231105443881
article_2526_46a4,earnings,analyst_update,supply_chain_risk,,0.00871374641206305,0,0.5673717355442829,0.15402104416904122,-0.7330982927543006,1.532143088291782,2.5127629674769114
article_2526_0b10,hardware,market_update,market_share,Technology,0.016930137638309667,1,0.22044567122819164,0.5149483041889672,-2.84472108489675,5.994419624680278,0.18487298024118637
article_2527_b152,regulatory,market_update,supply_chain_risk,,0.012259782151982925,-1,0.7521185733306566,0.3971509969125267,-1.4033815685024864,-4.19959723409729,4.779224786777524
article_2527_46a4,ai,analyst_update,market_share,,0.0017755059447731763,1,0.7446728831160022,0.6956309997323076,-2.7321375576560722,6.9215628064530925,4.472167591525961
article_2527_0b10,ai,regulatory_change,supply_chain_risk,Technology,0.011908074101045652,0,0.964114429489157,0.1378040516018037,-1.1141162287301887,6.977505484622702,-1.6265081402362358
article_2528_b152,software,analyst_update,customer_sentiment,,0.009796926925905744,-1,0.29996916254202494,0.294196466999867,-1.7181552280707757,-2.974050549993219,-0.992108530380359
article_2528_46a4,,analyst_update,customer_sentiment,,0.012843620209106255,1,0.35617404589429086,0.160595979998287,1.1105823106899815,-1.5674314320166705,1.353533085851013
article_2528_0b10,software,market_update,customer_sentiment,Technology,0.04300733809821875,0,0.7694806379905457,0.755030363285777,2.0899609121635008,-4.469913144450775,-2.591019138106896
article_2529_b152,regulatory,analyst_update,competitive_pressure,,0.026396628716903493,0,0.3496223637769923,0.7733073739971986,-0.8330386734961281,0.483294270154897,1.2993990869653327
article_2529_46a4,earnings,regulatory_change,market_share,,0.012179692422111482,-1,0.48412383079012267,0.6243268092271138,3.473862289814708,-0.2787266282586476,-2.320021876497669
article_2529_0b10,hardware,regulatory_change,revenue_growth_rate,Technology,0.004215558958772667,0,0.15383708807689656,0.3594922724198161,-2.897216219640395,-7.199890226350574,3.13376955792374
article_2530_b152,ai,regulatory_change,revenue_growth_rate,,0.042334075184830115,-1,0.8308944762506695,0.6789480818791361,3.566453770439739,0.9685867729782371,3.837673301711856
article_2530_46a4,software,earnings_report,customer_sentiment,,0.006161417997758735,-1,0.5719838807735385,0.3643890587447243,-3.8148292384225413,0.5693254085936061,-1.4364130370588746
article_2530_0b10,regulatory,regulatory_change,competitive_pressure,Technology,0.04700939674396407,0,0.8394776843297178,0.7581424491863545,1.2589589019572012,8.841342421976739,-3.4051586688454307
article_2531_b152,ai,product_launch,competitive_pressure,,0.01950934650666983,-1,0.956161092844874,0.23109382885174046,-2.137627626944305,-6.274963503177053,-2.818618439976761
article_2531_46a4,regulatory,earnings_report,market_share,,0.027506520718065204,0,0.4352617274901029,0.4540704893386932,-0.23634348804972283,-3.643817859462699,-1.2419578995291136
article_2531_0b10,semiconductor,regulatory_change,market_share,Technology,0.043872412455595956,-1,0.9177703188677396,0.31703023619843457,4.193363410703778,0.98398858929865,-0.4395609811431056
article_2532_b152,earnings,regulatory_change,supply_chain_risk,,0.014489316213358359,-1,0.5535328913677163,0.7414129860525975,4.755975038697819,-1.4163875344452181,4.517898647700871
article_2532_46a4,semiconductor,earnings_report,market_share,,0.02871416765805768,-1,0.77752302710144,0.37703262582354397,4.706034171626,9.317929686554201,0.010390421087235202
article_2532_0b10,semiconductor,regulatory_change,market_share,Technology,0.011975261110651956,1,0.8297108303217212,0.31359087776004635,-3.2189543817580555,-4.931805464889692,3.6953155015134156
article_2533_b152,ai,market_update,revenue_growth_rate,,0.03741356152024512,1,0.6508747324625006,0.2520798154075321,1.8038474336331467,5.14990376567193,1.3134419550563325
article_2533_46a4,semiconductor,market_update,revenue_growth_rate,,0.037195643591459326,1,0.42719949042716754,0.3712489535478923,-3.806455369465065,9.803342710526259,4.344068684539412
article_2533_0b10,earnings,market_update,supply_chain_risk,Technology,0.02146806218798016,1,0.5880866251416794,0.8129045035465349,-3.8288108025934675,-3.815941651969681,4.411802680203433
article_2534_b152,regulatory,product_launch,customer_sentiment,,0.021236270207131973,-1,0.4784652509227513,0.6070037139077883,-2.326338042417555,5.184708783912651,-4.676211975198285
article_2534_46a4,regulatory,product_launch,revenue_growth_rate,,0.004883770595007853,0,0.44990032254208917,0.10930313291287591,-3.9163712486966173,-4.245179889420734,-1.5720161163897672
article_2534_0b10,ai,product_launch,supply_chain_risk,Technology,0.022558615602153352,1,0.945564859258324,0.18480067868868535,-3.5767542994520896,8.174331874169653,-4.981230960244362
article_2535_b152,semiconductor,regulatory_change,market_share,,0.023653526338258093,1,0.4552871376222574,0.8372395910518455,1.538798482515129,3.6787874069286586,0.169691327510334
article_2535_46a4,software,analyst_update,market_share,,0.024735577315730423,0,0.5502842712918703,0.28146036967197546,3.4119971577599095,-3.0725411277023595,1.302793161561464
article_2535_0b10,earnings,analyst_update,customer_sentiment,Technology,0.022282839540574636,1,0.6223043499362491,0.8811075064614063,1.6532328155168374,6.445052642966765,-1.7031616128761928
article_2536_b152,ai,earnings_report,competitive_pressure,,0.022185000601158526,0,0.811579756790121,0.6335212101394755,-0.9146348590291509,0.023046521839640288,3.016133697283163
article_2536_46a4,ai,market_update,customer_sentiment,,0.043621036849282036,-1,0.301060047710292,0.30619082036511264,0.7870970168540214,-1.8210545125770694,0.9310121035521379
article_2536_0b10,,regulatory_change,supply_chain_risk,Technology,0.04228141601030097,0,0.541658009349748,0.24378450841174223,-2.801060794754775,-0.7035158421822452,0.16764477498831032
article_2537_b152,regulatory,product_launch,market_share,,0.009227032803171225,-1,0.9834676854266465,0.45156964132547117,-1.5763971849294456,-0.03995177854340781,-1.6141268809869547
article_2537_46a4,hardware,product_launch,supply_chain_risk,,0.009906714223020202,-1,0.9562076872980965,0.6921666394266225,-2.787582726364813,-2.1388538139723057,-4.583601728918295
article_2537_0b10,software,earnings_report,customer_sentiment,Technology,0.0485127375430915,-1,0.1499440449677232,0.9113605404817373,-1.9944360203151446,8.68160718730122,-3.6564595369916733
article_2538_b152,,earnings_report,revenue_growth_rate,,0.011404785984415394,1,0.19215029950687568,0.28244953015323554,4.325889992463946,3.789639094925894,-4.504516153333073
article_2538_46a4,hardware,analyst_update,customer_sentiment,,0.039233776244503235,1,0.39205036145326205,0.16823035163385708,3.7610365842577664,9.718424890071255,-3.8504304147368362
article_2538_0b10,regulatory,product_launch,competitive_pressure,Technology,0.024027364237431282,0,0.13153269984730306,0.38589759513905453,-0.7078842979962519,7.502112867737822,4.826980677490868
article_2539_b152,regulatory,product_launch,competitive_pressure,,0.004486591656224762,1,0.3536042535257766,0.8210344570205065,-4.0359449952497854,5.920411810305208,-1.823199389797726
article_2539_46a4,software,product_launch,revenue_growth_rate,,0.03476892705523576,-1,0.4944181277924797,0.22069832850297658,2.7858979267492554,-6.784262312219987,0.06457047739285127
article_2539_0b10,hardware,product_launch,competitive_pressure,Technology,0.009598114401677876,0,0.8340810083269818,0.1294825566444713,-4.267077843967698,5.910568277527886,-3.549779651070173
article_2540_b152,hardware,analyst_update,supply_chain_risk,,0.009481114204240968,0,0.14826073721689995,0.22926058562163987,3.8825476448792995,3.7178886138829736,0.44144727309931575
article_2540_46a4,software,earnings_report,revenue_growth_rate,,0.016381463414864433,1,0.3149382884881477,0.6983501992680519,4.5072128490245085,-0.3342010316444566,1.7113208365768162
article_2540_0b10,semiconductor,regulatory_change,supply_chain_risk,Technology,0.012382279254777086,-1,0.15618180893913272,0.7840100509382398,4.338612839212049,9.834196996995084,2.0184440124596215
article_2541_b152,regulatory,regulatory_change,supply_chain_risk,,0.03847425591233443,-1,0.5664462906453598,0.1563976844746828,-0.01726872665793855,-7.486518669415851,-3.399333218331714
article_2541_46a4,semiconductor,analyst_update,revenue_growth_rate,,0.010560343344002169,-1,0.33657572451428447,0.8113157361516409,-3.863319776939542,3.830065567079106,-2.858520254002369
article_2541_0b10,semiconductor,product_launch,market_share,Technology,0.017979970795398006,0,0.6224246689360049,0.3237183235364475,3.871983551598298,-5.61895597985357,0.31785319656019717
article_2542_b152,hardware,earnings_report,competitive_pressure,,0.005262502218996566,-1,0.3778985614146059,0.4411750869470429,-4.841160453741252,9.34838499231227,-2.7162676664670435
article_2542_46a4,semiconductor,market_update,competitive_pressure,,0.026812771540145226,1,0.1329880440246659,0.6464603697852473,-0.5153874292248983,-5.257658194189016,0.9690504169047198
article_2542_0b10,semiconductor,earnings_report,supply_chain_risk,Technology,0.009713966451832753,0,0.6841530374552972,0.3783912876649774,-2.615436260183719,1.1812255514835357,-3.1257481491926997
article_2543_b152,regulatory,market_update,supply_chain_risk,,0.03299198981741429,1,0.17421793896387866,0.21875625350368716,-1.8859648435504806,-2.8421375943256577,-2.434364134906165
article_2543_46a4,regulatory,analyst_update,market_share,,0.006180341484328391,1,0.4996086427747922,0.5753823933453164,2.3217495184109707,9.591534495682408,-1.557657745084472
article_2543_0b10,hardware,analyst_update,revenue_growth_rate,Technology,0.02425204874013417,-1,0.22717283190156623,0.15619595213764428,0.13215523702002074,-6.281740345613298,-4.962094316138166
article_2544_b152,software,regulatory_change,supply_chain_risk,,0.03151339739458834,-1,0.745555868380433,0.31404383409274916,2.6825673517330584,-1.4798162295203676,-3.733890945977052
article_2544_46a4,software,market_update,competitive_pressure,,0.03911378365737132,1,0.9527780919603791,0.7340024928168262,3.460021013668743,-3.999961640914038,-0.8496424149425197
article_2544_0b10,,analyst_update,supply_chain_risk,Technology,0.02248015802336597,0,0.23699741514628977,0.43659620429320156,-0.03259653824363884,5.7349719631606755,4.74361476069374
article_2545_b152,software,earnings_report,competitive_pressure,,0.006197379708546699,-1,0.2684077233333297,0.7002508030295399,0.5067088914125928,5.082867963166815,-0.8124805843106264
article_2545_46a4,ai,market_update,competitive_pressure,,0.03552691617116473,0,0.9570747398582456,0.3500185272192383,-4.5984181920134635,8.242954189151648,3.9112545411524158
article_2545_0b10,,market_update,customer_sentiment,Technology,0.037744567913981994,-1,0.6016630791411964,0.8896393887926385,2.341164679874298,4.617552409459242,0.6745911146534256
article_2546_b152,semiconductor,market_update,supply_chain_risk,,0.03582624487905687,1,0.4889526809795883,0.24356945100204352,-1.5774127521689452,8.156609225587122,0.6929699068351058
article_2546_46a4,hardware,market_update,supply_chain_risk,,0.025049628779611886,-1,0.1250393185584162,0.8255023064725521,-3.699217157817155,2.9289906937536148,2.328502757293849
article_2546_0b10,regulatory,earnings_report,revenue_growth_rate,Technology,0.009088273563610406,-1,0.10905033380379794,0.927206976076678,0.011259479150578233,0.9718565867740137,-3.5291154869390597
article_2547_b152,hardware,regulatory_change,market_share,,0.006141601997710881,0,0.21543257877763555,0.11208739848614793,2.941777371360642,-0.7409442507243669,1.7329026365579503
article_2547_46a4,regulatory,market_update,market_share,,0.025240795482790408,0,0.2217836361050598,0.7073443794392186,-4.857363891634741,4.423948018549993,-2.1233418373950363
article_2547_0b10,regulatory,earnings_report,market_share,Technology,0.04929462655118341,0,0.1135674876060421,0.7104615754016944,-4.25655066314483,6.981958220629472,-0.6922185423699134
article_2548_b152,earnings,regulatory_change,supply_chain_risk,,0.00503887393059034,-1,0.2310051472995613,0.45354548375382603,-0.11947985652223991,-3.307694648854307,-2.329416899730836
article_2548_46a4,earnings,earnings_report,revenue_growth_rate,,0.03284279682768594,-1,0.28574466946350624,0.4619079422718174,-0.9610275270016222,-8.142392419868571,3.6442034336595563
