article_id,consolidated_event_tags,consolidated_event_type,consolidated_factor_name,event_tag_category,factor_magnitude,factor_movement,article_source_credibility,market_perception_intensity,alpha_vs_spy_1day_after,alpha_vs_spy_1week_after,alpha_vs_qqq_1day_after,signed_change_1day_after_pct,ai_tag_present,hardware_tag_present,software_tag_present,semiconductor_tag_present,cloud_services_tag_present,data_center_tag_present,cybersecurity_tag_present,blockchain_tag_present,vr_ar_tag_present,autonomous_tech_tag_present,space_tech_tag_present,earnings_tag_present,revenue_growth_tag_present,operating_margin_tag_present,valuation_tag_present,market_sentiment_tag_present,investor_sentiment_tag_present,capital_allocation_tag_present,investment_strategy_tag_present,product_innovation_tag_present,product_launch_tag_present,manufacturing_tag_present,supply_chain_tag_present,business_strategy_tag_present,partnership_tag_present,acquisition_tag_present,competitive_pressure_tag_present,regulatory_tag_present,legal_ruling_tag_present,antitrust_tag_present,government_policy_tag_present,trade_policy_tag_present,export_controls_tag_present,privacy_tag_present,compliance_tag_present,market_share_tag_present,customer_demand_tag_present,brand_reputation_tag_present,advertising_tag_present,ecommerce_tag_present,financial_services_tag_present,gaming_tag_present,streaming_tag_present,energy_tag_present,geopolitical_tag_present,china_tag_present,india_tag_present,tariff_tag_present,macroeconomic_tag_present,currency_tag_present,executive_change_tag_present,leadership_tag_present,shareholder_relations_tag_present,corporate_strategy_tag_present,cost_increase_tag_present,supply_disruption_tag_present,regulatory_change_tag_present,economic_conditions_tag_present
article_3383_b152,earnings,analyst_update,customer_sentiment,,0.0107475174875791,0,0.1549995632850907,0.3524970027695592,2.4891588728716063,-2.512747742675834,-0.5603123288580125,2.4891588728716063,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3383_46a4,regulatory,regulatory_change,competitive_pressure,,0.0235648339957184,1,0.8530650204184609,0.6121418571454201,0.7510132556249938,-4.231605438626831,-3.4915970811284582,0.7510132556249938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3383_0b10,semiconductor,market_update,market_share,Technology,0.0099666529117847,-1,0.8982392063880064,0.8928472635103712,1.9201639569479456,6.629600272157969,0.6156841885367648,1.9201639569479456,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3384_b152,earnings,analyst_update,supply_chain_risk,,0.0363016686075295,0,0.5319688367857065,0.2893079188142942,2.3312070237379423,2.3031662018282195,4.899785486420559,2.3312070237379423,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3384_46a4,regulatory,market_update,supply_chain_risk,,0.0094087249705323,1,0.6608785577326927,0.6297304856694806,0.5858894860047803,4.654276111465212,4.484066220259054,0.5858894860047803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3384_0b10,,regulatory_change,supply_chain_risk,Technology,0.0365845811734013,-1,0.1733483530621627,0.6773538198358788,2.9484199714071844,-7.450209990352232,4.319174738895599,2.9484199714071844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3385_b152,,market_update,market_share,,0.044066919599677,0,0.8883331471527782,0.8863322352389538,0.7734584987777715,-6.86779782343518,3.196345608141269,0.7734584987777715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3385_46a4,hardware,product_launch,customer_sentiment,,0.0116556574535929,0,0.2130431706549364,0.9416178876816677,-1.1975433430203453,-8.267988304621232,1.270844702420042,-1.1975433430203453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3385_0b10,regulatory,market_update,supply_chain_risk,Technology,0.0335353769615774,0,0.5959046279699146,0.7756574913493809,-0.6306274970969294,-0.5194302516271243,0.9477410765396976,-0.6306274970969294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3386_b152,,analyst_update,revenue_growth_rate,,0.0211207634366934,1,0.806261105204252,0.8874657281118613,-2.7635005025353965,-0.9954509677955126,-3.774466297292535,-2.7635005025353965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3386_46a4,software,market_update,customer_sentiment,,0.0210201878106266,1,0.4153104128876774,0.4234574038466107,-0.8743112442891798,-0.5246498848975145,3.306866852079906,-0.8743112442891798,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3386_0b10,semiconductor,product_launch,supply_chain_risk,Technology,0.0472783195336003,0,0.7100424608260286,0.6942989850438981,2.231251017606132,3.8671045049846375,-1.9977622178176448,2.231251017606132,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3387_b152,earnings,regulatory_change,market_share,,0.0239429875268722,-1,0.7677529664201729,0.505897916986773,0.5582315012563155,6.666229351506161,3.725056873937209,0.5582315012563155,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3387_46a4,hardware,analyst_update,revenue_growth_rate,,0.047603493602322,0,0.2050941719673362,0.3047171613203283,2.7448490738319387,4.041995253258152,-2.5743004598206776,2.7448490738319387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3387_0b10,earnings,earnings_report,customer_sentiment,Technology,0.0171994694958644,1,0.3624527649082369,0.5083489318549688,-0.6752148056433982,5.169686224724397,-4.967011233594779,-0.6752148056433982,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3388_b152,,regulatory_change,supply_chain_risk,,0.031350432233346,-1,0.2222979205455937,0.127944266307889,-2.4190719143089243,4.271626189681729,2.6375582797445607,-2.4190719143089243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3388_46a4,ai,earnings_report,market_share,,0.0273854497163563,0,0.329078714431149,0.5078016030621452,2.5894300769558787,3.523636840328126,1.6731673887408027,2.5894300769558787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3388_0b10,software,earnings_report,market_share,Technology,0.0491663366940971,1,0.1779948032099767,0.6347959779448484,-2.855436659756687,-7.548658258925642,-1.0628365317846469,-2.855436659756687,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3389_b152,semiconductor,market_update,market_share,,0.0315597047786711,0,0.7960366620284798,0.8826825965181349,4.091387893370988,6.427576120227288,3.738999451369597,4.091387893370988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3389_46a4,earnings,product_launch,market_share,,0.003636745262639,-1,0.5005611901625178,0.7328765696554342,-4.929711187422374,3.404238439466174,3.93161888885882,-4.929711187422374,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3389_0b10,regulatory,market_update,market_share,Technology,0.0337171821836707,0,0.9801219879783204,0.2323062886161896,0.4922667450088991,-1.576153684574837,2.768012509597443,0.4922667450088991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3390_b152,regulatory,earnings_report,competitive_pressure,,0.0412941711949364,0,0.3642019467713636,0.8172949441713094,2.618485130311441,-0.715478625355408,-1.5995937519095582,2.618485130311441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3390_46a4,hardware,analyst_update,market_share,,0.022603702875183,0,0.5969022309970913,0.6450439063268396,4.657796521621172,6.634636788433246,1.538082076209405,4.657796521621172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3390_0b10,semiconductor,analyst_update,revenue_growth_rate,Technology,0.0352375114773328,0,0.4861247185780009,0.1101896742033704,4.851631610829397,-4.736113262608335,-4.683857423469936,4.851631610829397,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3391_b152,earnings,analyst_update,market_share,,0.0126334893806822,-1,0.829620560574449,0.5301047989206934,3.6807166325095633,-0.0913886156006027,0.8015226900829475,3.6807166325095633,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3391_46a4,ai,analyst_update,market_share,,0.0492487314882115,1,0.5659957576659389,0.5590167455441163,-3.884787746648584,9.820547522793216,1.1024587394843954,-3.884787746648584,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3391_0b10,earnings,product_launch,competitive_pressure,Technology,0.0064948773768333,-1,0.754380168532859,0.879549418391128,3.0334655177268033,-0.9403372447915516,4.071427249986687,3.0334655177268033,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3392_b152,regulatory,market_update,market_share,,0.0068281979385623,-1,0.8268831747733646,0.843388488389941,2.936549755760987,-7.135518078437184,4.363321196956846,2.936549755760987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3392_46a4,regulatory,earnings_report,supply_chain_risk,,0.0290923627326558,-1,0.3011578624631624,0.4803981178859468,-1.8424470642401536,2.526895196524397,0.9793966818400868,-1.8424470642401536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3392_0b10,,market_update,revenue_growth_rate,Technology,0.0284306043820246,-1,0.1936823383081928,0.8173543973208097,4.538927989906201,7.7771649662847775,0.6481267718294537,4.538927989906201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3393_b152,semiconductor,analyst_update,customer_sentiment,,0.0169719042590798,0,0.2596912259357442,0.6218262446229884,4.325499975113191,-2.943290099129099,-2.0318079166804237,4.325499975113191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3393_46a4,earnings,analyst_update,supply_chain_risk,,0.0492667676782408,1,0.8688854102174964,0.8953381677967567,-3.674163830319629,0.3867641669792276,0.2473053951118786,-3.674163830319629,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3393_0b10,earnings,regulatory_change,supply_chain_risk,Technology,0.0151196218774097,0,0.911142066421146,0.6092774664328003,2.251657142400264,-3.4294723572192987,2.6342621838508338,2.251657142400264,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3394_b152,earnings,analyst_update,market_share,,0.0093382310168359,0,0.3892793085932162,0.7984811250288348,4.694097120033097,-5.592816927135806,-1.9844020704236032,4.694097120033097,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3394_46a4,earnings,analyst_update,market_share,,0.009054652097457,0,0.9864740131615612,0.7593616275881162,3.3578778992419656,9.229582226819788,0.5732741371419481,3.3578778992419656,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3394_0b10,hardware,earnings_report,customer_sentiment,Technology,0.021524067948526,1,0.1416391091433359,0.1275465121223548,4.168644962797265,-0.0123402239095238,3.7408679418002153,4.168644962797265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3395_b152,regulatory,regulatory_change,market_share,,0.0157219077256872,-1,0.8042053727889349,0.9532963717216532,2.758207039344569,-5.7669300421684895,-1.763771250501971,2.758207039344569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3395_46a4,semiconductor,market_update,revenue_growth_rate,,0.0105029764458967,1,0.6249356613489784,0.7136724773373618,0.8988996394532611,3.827371513541997,-2.571171689293511,0.8988996394532611,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3395_0b10,semiconductor,analyst_update,competitive_pressure,Technology,0.0287899723072714,1,0.1690422000775767,0.6641731978679414,-0.1802408294736912,2.3699129182783207,3.65597300299222,-0.1802408294736912,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3396_b152,ai,market_update,customer_sentiment,,0.0431533196759266,0,0.8972551148957884,0.4626964240797778,-3.3881683591282408,3.092114565433579,-3.988310708433022,-3.3881683591282408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3396_46a4,regulatory,market_update,market_share,,0.0324918548180289,-1,0.9565105958219,0.7798221508127834,-0.8938795528096333,-1.1509140874438395,4.411592386371027,-0.8938795528096333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3396_0b10,regulatory,earnings_report,supply_chain_risk,Technology,0.0246216134087012,1,0.6270195600137581,0.2653327198424142,3.3945788517157096,3.7649823209661015,-4.164174491709856,3.3945788517157096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3397_b152,regulatory,regulatory_change,supply_chain_risk,,0.022199038669218,1,0.1936755098642968,0.2473788852595809,-0.3364070955627407,0.933829888438753,-2.9838420167125124,-0.3364070955627407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3397_46a4,software,earnings_report,revenue_growth_rate,,0.008119371057937,-1,0.7277784176410403,0.3898481582166493,-4.0392539857496494,0.0878000199646078,0.4792686136838309,-4.0392539857496494,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3397_0b10,software,market_update,revenue_growth_rate,Technology,0.0291879795270438,-1,0.8628144657763575,0.6464086230105467,-0.775385348265335,8.7539906105903,2.5104194457150655,-0.775385348265335,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3398_b152,,analyst_update,competitive_pressure,,0.0297722643728739,-1,0.2507552754260336,0.342216347038471,1.5390318601002673,8.578131136171578,4.232512156014716,1.5390318601002673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3398_46a4,regulatory,market_update,supply_chain_risk,,0.0312036935324524,0,0.9919919688317668,0.888127819261208,4.616543743898724,-7.41732692774328,-4.2556658924868245,4.616543743898724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3398_0b10,software,market_update,competitive_pressure,Technology,0.0420446451238794,-1,0.438563535244984,0.7499693423579725,-0.4233999494102347,-2.2945198496272723,-4.187381861683993,-0.4233999494102347,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3399_b152,hardware,analyst_update,supply_chain_risk,,0.0113481311742644,1,0.6892599053566218,0.9946662999703256,-4.845845049567527,-1.453930472459366,0.4774836765702106,-4.845845049567527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3399_46a4,semiconductor,analyst_update,revenue_growth_rate,,0.0455266534119463,1,0.7037012926107257,0.9106076470285522,-3.695416225881032,-8.165725679840696,-1.405750080678302,-3.695416225881032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3399_0b10,regulatory,market_update,customer_sentiment,Technology,0.0335970253822367,1,0.7364469572582272,0.8532817051586659,-1.0308425905018437,3.9040115341586046,-4.149647743646607,-1.0308425905018437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3400_b152,ai,regulatory_change,market_share,,0.0310410230244647,-1,0.5813470815606407,0.9434674233221336,2.786679577509108,-9.400087398138623,-0.5425513067331,2.786679577509108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3400_46a4,regulatory,market_update,revenue_growth_rate,,0.0297799787615158,1,0.9387338189364586,0.9229131310154984,-4.143525870545382,8.179992659965656,-0.0075607876768224,-4.143525870545382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3400_0b10,hardware,analyst_update,competitive_pressure,Technology,0.0301728556085469,1,0.7971965271566851,0.290419350118159,-0.5852277443317,9.435864929306346,2.900839370082698,-0.5852277443317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3401_b152,hardware,product_launch,market_share,,0.0480625340377756,1,0.2354937895765321,0.6574625587785189,4.1845591654296665,-0.5264780815054526,-1.0595801097049309,4.1845591654296665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3401_46a4,semiconductor,analyst_update,revenue_growth_rate,,0.0079450482749344,0,0.9361761874427093,0.3104044907550917,3.6733613082020575,0.0389084497387859,-4.098811664547549,3.6733613082020575,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3401_0b10,regulatory,regulatory_change,revenue_growth_rate,Technology,0.0198383123173011,1,0.9239470060323116,0.1831407104000512,-0.8058098652468038,-4.729158104364606,-1.1831283791062264,-0.8058098652468038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3402_b152,software,earnings_report,market_share,,0.0375027903865652,0,0.7287888524187219,0.1544622415955326,4.615436983536946,-2.3779990584950483,-2.1162186246041994,4.615436983536946,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3402_46a4,ai,earnings_report,revenue_growth_rate,,0.0059266203221758,-1,0.8181798900234469,0.7387638631797129,1.749326109244178,-8.501269075374465,3.0368563719121378,1.749326109244178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3402_0b10,,product_launch,revenue_growth_rate,Technology,0.0386921391978272,0,0.5238232878570664,0.732199548410994,-1.5131702448568118,5.950456594854183,4.470477410955579,-1.5131702448568118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3403_b152,hardware,earnings_report,customer_sentiment,,0.0143923543480234,-1,0.4057503998754184,0.568780777158957,4.027499702340633,-4.30003172552442,-3.0037994101718644,4.027499702340633,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3403_46a4,semiconductor,market_update,revenue_growth_rate,,0.0446851685843735,-1,0.7740453947379058,0.6758614561061661,-0.9362621406578642,7.569759175350839,2.2138902161646588,-0.9362621406578642,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_3403_0b10,earnings,analyst_update,market_share,Technology,0.0419518703137765,0,0.3785904390735811,0.8344335829561134,-3.2873326194007477,4.1157165785291845,0.0253716112876933,-3.2873326194007477,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
