article_id,article_published_at,abs_change_1day_after_pct,abs_change_1week_after_pct,consolidated_event_tags,consolidated_event_type,consolidated_factor_name,event_tag_category,factor_category,factor_magnitude,factor_movement,causal_certainty,article_source_credibility,market_perception_intensity,market_perception_hope_vs_fear,market_perception_surprise_vs_anticipated,market_perception_consensus_vs_division,ai_assessment_execution_risk,ai_assessment_business_impact_likelihood,perception_gap_optimism_bias,logical_directness,ai_tag_present,hardware_tag_present,software_tag_present,semiconductor_tag_present,cloud_services_tag_present,data_center_tag_present,cybersecurity_tag_present,blockchain_tag_present,vr_ar_tag_present,autonomous_tech_tag_present,space_tech_tag_present,earnings_tag_present,revenue_growth_tag_present,operating_margin_tag_present,valuation_tag_present,market_sentiment_tag_present,investor_sentiment_tag_present,capital_allocation_tag_present,investment_strategy_tag_present,product_innovation_tag_present,product_launch_tag_present,manufacturing_tag_present,supply_chain_tag_present,business_strategy_tag_present,partnership_tag_present,acquisition_tag_present,competitive_pressure_tag_present,regulatory_tag_present,legal_ruling_tag_present,antitrust_tag_present,government_policy_tag_present,trade_policy_tag_present,export_controls_tag_present,privacy_tag_present,compliance_tag_present,market_share_tag_present,customer_demand_tag_present,brand_reputation_tag_present,advertising_tag_present,ecommerce_tag_present,financial_services_tag_present,gaming_tag_present,streaming_tag_present,energy_tag_present,geopolitical_tag_present,china_tag_present,india_tag_present,tariff_tag_present,macroeconomic_tag_present,currency_tag_present,executive_change_tag_present,leadership_tag_present,shareholder_relations_tag_present,corporate_strategy_tag_present,cost_increase_tag_present,supply_disruption_tag_present,regulatory_change_tag_present,economic_conditions_tag_present
id5,2025-03-30,-3.0898968765239827,1.8270640856659548,"ai,hardware",analyst_update,operating_margin,Technology & Innovation,Financial Performance,0.9479007133933808,1,0.1814568613668555,0.1212934705464211,0.4059523791466766,-0.3116276813088536,0.5035035067852656,0.715799019253992,0.2606401403250875,0.0663637498449404,-0.1552287596970749,0.463477588542146,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2025-03-31,3.3037901929070097,1.5737334616972072,"ai,hardware",product_launch,operating_margin,Technology & Innovation,Financial Performance,0.0909506634115834,1,0.7163494472686361,0.6931468316605152,0.8730210251716188,0.7667904297554877,0.6190899282355298,0.4664839018078296,0.1307564352903935,0.2864122606314576,-0.0432965425729734,0.174607483818635,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2025-04-01,-4.341045708297284,2.316005994859013,"ai,hardware",product_launch,market_perception,Technology & Innovation,Financial Performance,0.5919573735453257,0,0.4151195592350717,0.3547694495440794,0.5293745076903693,-0.5987325801239001,-0.1463237360022622,0.7533256875169874,0.7133017142671387,0.2490366818914049,-0.0955079765727411,0.5719602098676431,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2025-04-02,-0.0055463949816424,3.364533702008006,"ai,hardware",analyst_update,operating_margin,Financial & Markets,Financial Performance,0.3998943381829558,-1,0.1776855621682102,0.475927336760133,0.6139551506164819,0.0016213954566337,-0.8254843292229375,0.7577108221600264,0.0680004582766173,0.4410004060865797,0.9880136366349036,0.3553686365385208,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2025-04-03,2.4001326452145695,1.3680822406146762,"ai,hardware",product_launch,operating_margin,Financial & Markets,Market Sentiment,0.8525741229930884,-1,0.561267591051872,0.1872894172683656,0.9638718124914644,0.0965276713971459,-0.5197938908563542,0.3509635073796299,0.8415508086263896,0.7589440853547819,0.7746928341642851,0.741069868995722,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2025-04-04,-2.6070577662357044,10.728810438515929,"ai,hardware",earnings_report,market_perception,Financial & Markets,Financial Performance,0.3395522535327299,1,0.5777678760984086,0.973420864369612,0.188533063794929,-0.016318721064267,-0.2238295585158178,0.5594130123288084,0.707499082175932,0.6088793555851961,0.3632781283403241,0.4883519213603549,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2025-04-05,-3.671836225140035,-2.715423908967344,"ai,hardware",product_launch,market_perception,Financial & Markets,Financial Performance,0.63494068523597,-1,0.4121203643126687,0.3500783147545721,0.5879186633353746,0.1328770848959477,0.7379273606977403,0.6948855659616276,0.5235646509732136,0.0300112181892274,0.5321582948346832,0.6029005400863896,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2025-04-06,2.7601235300879874,6.647082420255595,"ai,hardware",product_launch,market_perception,Financial & Markets,Market Sentiment,0.7406052138448085,0,0.0714394210757305,0.2712909817465937,0.1462907584737762,0.0643109844085478,-0.7648665472922442,0.5136319526343449,0.6211560986770909,0.668969594014582,0.427225622437354,0.6905554410975462,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2025-04-07,-0.7249630328290936,-2.0912538832500833,"ai,hardware",product_launch,operating_margin,Technology & Innovation,Financial Performance,0.8188532822738315,1,0.400415307208824,0.5820566755344032,0.6979273452529808,0.1369505884188004,-0.4728024663564381,0.736209418339781,0.0137835258890185,0.4653072240576372,0.6516794224712299,0.8024971975169845,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2025-04-08,-1.509433176162779,-0.7019760998401646,"ai,hardware",earnings_report,operating_margin,Technology & Innovation,Market Sentiment,0.2580305159173878,1,0.317717217156904,0.3853737392206238,0.9009538898072648,0.2844770644805721,0.4883230806847769,0.0285632644863156,0.1048121215164722,0.3075422358600722,-0.1106245946992374,0.3563965296398291,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2025-04-09,-0.4614918107328672,-3.6422799431886506,"ai,hardware",earnings_report,market_perception,Technology & Innovation,Financial Performance,0.459830801099182,-1,0.0091890290045675,0.4046242858471045,0.3692851091340816,-0.8284588525644756,-0.5900219066884049,0.5390260451218922,0.6513618408331572,0.0961309768721959,-0.2438458239052641,0.2737735909593153,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2025-04-10,-0.4153488505182211,3.4221116073231546,"ai,hardware",analyst_update,revenue_growth_rate,Financial & Markets,Financial Performance,0.4866298077829964,0,0.9173766953332833,0.3159697923102558,0.3111659717347393,-0.5412411694742683,0.8163485121694065,0.6735840385383547,0.7120407521468056,0.6404267210791091,-0.6621698594374648,0.2638663477585928,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2025-04-11,-4.860190317780712,-0.7599333718250686,"ai,hardware",earnings_report,revenue_growth_rate,Technology & Innovation,Market Sentiment,0.8320370706460473,-1,0.6452908764686138,0.1232403939727367,0.790880583397915,0.5998159317977478,0.871403328093086,0.4691573284618781,0.6345596194378129,0.4497450863181444,-0.4037467616267132,0.8321726751780676,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2025-04-12,2.192193208805868,4.82163899361065,"ai,hardware",product_launch,operating_margin,Technology & Innovation,Financial Performance,0.0150911788707283,0,0.7857396920700341,0.7992341859588398,0.5561565205855497,0.6729996418015218,0.7464248795742594,0.3486867168890292,0.6959317564901653,0.5612557175424309,0.2791586659603284,0.7414062527547461,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2025-04-13,-3.7534725619286338,1.1460280529369715,"ai,hardware",earnings_report,market_perception,Financial & Markets,Financial Performance,0.7679613498870687,0,0.4552574241569841,0.9375611640482294,0.8682420523231125,-0.7247905069063916,-0.0774972690606095,0.8067874728699038,0.6295328006283718,0.3236511169764942,-0.2215688608020107,0.3252278707860706,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2025-04-14,2.19275397278806,3.3037666604347677,"ai,hardware",analyst_update,operating_margin,Technology & Innovation,Financial Performance,0.5954207946581569,0,0.3365565879288514,0.0751989351710554,0.2787138612949494,0.1545369700002397,-0.3774814331825333,0.7198030983972648,0.7748168040881389,0.3948271602338574,-0.9377150322334812,0.9347811918610248,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2025-04-15,0.0338718488200546,-4.585041888346012,"ai,hardware",analyst_update,revenue_growth_rate,Financial & Markets,Market Sentiment,0.3579587742040881,-1,0.4249409992465977,0.6832343196140656,0.3370694871467532,0.2402682210414191,-0.8680508171624475,0.545178370228369,0.5337627257469468,0.2607632297730753,-0.4314139970572568,0.2207167721112244,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2025-04-16,-1.7844313618131418,-1.4313191611423532,"ai,hardware",product_launch,revenue_growth_rate,Financial & Markets,Financial Performance,0.5541853559129558,0,0.9169985113116806,0.043086631317973,0.34314813794924,-0.3803198112814911,-0.0218813509704205,0.481764322372514,0.1939252097356517,0.8969626200940781,0.3651805830433943,0.2915343859051466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2025-04-17,-0.9260831346216502,5.205264938621016,"ai,hardware",analyst_update,market_perception,Technology & Innovation,Financial Performance,0.6483094535149236,1,0.4033032178262099,0.9423273707580538,0.5842908170950064,0.9658558494911148,0.6491431977241096,0.2487714884636828,0.6955984699904668,0.656005341103251,0.6452910160960039,0.0555507019062717,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2025-04-18,4.24350941335478,-2.887378008800946,"ai,hardware",product_launch,market_perception,Technology & Innovation,Market Sentiment,0.3725554319537347,1,0.5103934816296914,0.0745850096495819,0.7884926428446786,-0.855198055068265,0.0562996086271605,0.1909074084487722,0.927662471829887,0.8265174412571348,0.2764471179454308,0.9410525133593004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2025-04-19,-1.4817501684772991,-1.902636991084457,"ai,hardware",earnings_report,operating_margin,Technology & Innovation,Financial Performance,0.1514014153816445,-1,0.507020085415186,0.6376852665528803,0.4592917248563833,-0.4528385299751147,-0.9029937016215228,0.2335050025682847,0.0456176456482438,0.0104105796165864,-0.9950705260235928,0.6939123889238406,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2025-04-20,-4.536995073163141,9.176549365681357,"ai,hardware",product_launch,operating_margin,Financial & Markets,Market Sentiment,0.6541251494599407,1,0.6635230326817255,0.4507624978735469,0.9893671847917996,0.3729359218359755,-0.6330400590306122,0.8201081772108952,0.8842828687442418,0.9061028924195982,0.3264674837792765,0.4186458653690484,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2025-04-21,-2.2614427337419034,-1.445204272867291,"ai,hardware",earnings_report,operating_margin,Financial & Markets,Market Sentiment,0.6799011702420482,-1,0.1016252762892874,0.6532767035745405,0.5893544011716736,-0.8106950664429269,-0.7200115884348712,0.5843788844666037,0.0592210731956975,0.5849098729361605,-0.6518865311664981,0.2071004208385822,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2025-04-22,-2.776538506767257,-0.2053394159277591,"ai,hardware",product_launch,operating_margin,Technology & Innovation,Market Sentiment,0.8879529220408178,1,0.6868592323460646,0.2225185684243449,0.1438257715331757,-0.4839842226966242,0.3391143513825636,0.3931272316404327,0.4953513701312952,0.9053577896422604,0.042801545864022,0.6659307198958453,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2025-04-23,-3.4136457272322858,-3.1681229880006105,"ai,hardware",product_launch,market_perception,Technology & Innovation,Market Sentiment,0.0689493739504774,0,0.4771635694248491,0.704076203506494,0.5209508285007971,0.8775781398498588,-0.0362380078652058,0.3831697723592117,0.6751142916766832,0.7436086829884988,-0.6434036187322805,0.0254667528079168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2025-04-24,-3.858291427187833,-6.510606916258102,"ai,hardware",earnings_report,operating_margin,Technology & Innovation,Financial Performance,0.8214778097650971,0,0.1876402926682761,0.6144254600003429,0.7660791498818394,0.0608102236076557,0.2359525662437764,0.6660954134493383,0.3359335113933607,0.9693566616519952,-0.0735334218555416,0.6972030494899984,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2025-04-25,-0.3189954678259614,1.1274004208808976,"ai,hardware",product_launch,market_perception,Technology & Innovation,Financial Performance,0.4235179007887294,-1,0.526094672165599,0.1824772454395807,0.3726601200385018,0.0954976657118227,0.9636395724074164,0.0760015627644431,0.6626676043771357,0.1990632905271891,0.5624455123930165,0.7621976111803892,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2025-04-26,-3.416573867015159,2.6595722154652433,"ai,hardware",earnings_report,operating_margin,Financial & Markets,Market Sentiment,0.9198676550700609,0,0.6642764136174131,0.3126102540788766,0.4499818254205848,-0.2164654250687609,0.9016580230208726,0.0265801653527706,0.6189271497118004,0.4181936066878634,-0.5676631929021934,0.3359473420314074,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2025-04-27,0.0151736975889837,-7.525626764924441,"ai,hardware",product_launch,operating_margin,Technology & Innovation,Financial Performance,0.6618671940018942,1,0.9646779690931672,0.8554340358379414,0.3258639398852825,-0.0219323351898816,0.3448466641748764,0.530337201856804,0.9979378506653378,0.987500616071726,-0.3756500367345359,0.6660180502415297,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2025-04-28,-4.369085598367207,-0.517798000215664,"ai,hardware",analyst_update,market_perception,Technology & Innovation,Financial Performance,0.3030192767207517,1,0.2365698135233185,0.6563325885822996,0.2813085352553961,-0.2078825935819315,0.1135346384709017,0.1649734248365526,0.5746769923689812,0.6582109326157957,-0.8386960600132691,0.728136828489379,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2025-04-29,-2.515438617945863,-6.727965452249423,"ai,hardware",product_launch,operating_margin,Financial & Markets,Financial Performance,0.3346068771846887,-1,0.5125511773652017,0.1986599213952344,0.2604751972552483,-0.5844563626416,0.0291975186237838,0.7637596735129367,0.6524687736399662,0.841032044916008,-0.7960962370223919,0.2902149988396676,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2025-04-30,-0.0130813646071524,0.2984475538796981,"ai,hardware",product_launch,operating_margin,Financial & Markets,Financial Performance,0.3369574228988845,1,0.7846459176496734,0.4111617215843668,0.7778552688744323,-0.7065329582737301,-0.2691989182004159,0.6907648690036232,0.5308071530093493,0.2264297891159141,-0.2407154191650464,0.637764699449188,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2025-05-01,-2.0340495430612853,-1.537849380257249,"ai,hardware",analyst_update,operating_margin,Financial & Markets,Market Sentiment,0.9943515679828206,1,0.2871452680180263,0.7386168054017481,0.895704055482918,-0.8978674742389392,0.8717468944969358,0.054580990120155,0.6132604043122235,0.6735490270812535,-0.8165918097276623,0.0436049886554008,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2025-05-02,1.960686007650435,2.5039243709131163,"ai,hardware",analyst_update,operating_margin,Financial & Markets,Financial Performance,0.4653241597387678,0,0.6691315431284837,0.532070218387232,0.2998939293135978,-0.9755111116529444,0.1282932620070691,0.5355440362276661,0.7747690761642423,0.0589372161911986,0.1732337977277411,0.4961649158811202,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2025-05-03,0.6089238610020651,1.411874504398388,"ai,hardware",product_launch,revenue_growth_rate,Financial & Markets,Market Sentiment,0.9421408812040448,0,0.9492854132230696,0.1059501093931268,0.5167446147309541,0.6071928994554479,-0.9457454501402328,0.5988502437929323,0.5898449037723787,0.8692569735167833,-0.3699250192343832,0.3808082882095115,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2025-05-04,-0.3049525467896036,-1.7488725002660177,"ai,hardware",analyst_update,market_perception,Technology & Innovation,Financial Performance,0.7233420723245324,-1,0.2316436800302116,0.3681478162421843,0.8660507040526133,0.8321605609262797,0.5900238755393303,0.4263209740751984,0.6255635617256085,0.3335924301838723,-0.5714320098962296,0.5324934125440789,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2025-05-05,0.3775020382151684,1.750015768693754,"ai,hardware",product_launch,revenue_growth_rate,Technology & Innovation,Financial Performance,0.6027029649867718,1,0.2344360904942696,0.8902930657005662,0.1258159270795457,0.8531388141479004,0.2129224709546304,0.9271825890408012,0.7532949496415698,0.6773814360195578,0.4815872902441562,0.8957222049759619,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2025-05-06,4.316648144124094,-5.229571505848512,"ai,hardware",analyst_update,market_perception,Financial & Markets,Financial Performance,0.9645611962371228,-1,0.1579091152269793,0.2145225349839918,0.1599839197000606,0.7857800494683405,0.0641225906047899,0.5600348300038209,0.3402491135937793,0.5554322846313223,-0.5002737231249907,0.4461886781586396,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2025-05-07,1.1740853350140514,-0.5326526667444459,"ai,hardware",product_launch,operating_margin,Technology & Innovation,Market Sentiment,0.2223824286877982,1,0.6469656014360732,0.9872628890229568,0.9070800355309666,-0.0526276586922773,-0.7264220353722095,0.9116719255339631,0.8952219352376094,0.5654969130295568,0.7729478570372383,0.1928707221548615,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2025-05-08,-0.3345541612454427,4.624408579194815,"ai,hardware",analyst_update,operating_margin,Technology & Innovation,Financial Performance,0.4227078486454568,0,0.0576825455937546,0.4909389510815519,0.635578814702872,-0.4011891245983749,0.1453223524310998,0.2414209679166471,0.5403100257973136,0.0050537729958055,-0.2916967167217019,0.2338613323569144,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2025-05-09,-5.69107752721763,-3.1542565737061414,"ai,hardware",analyst_update,operating_margin,Technology & Innovation,Financial Performance,0.5627545164794208,0,0.9949384640874006,0.7081499076704434,0.9809726347066108,0.8631661208239152,0.2833604684633077,0.6452163001151514,0.307335028270896,0.2772857202720341,-0.4468703575920714,0.9424778355961542,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2025-05-10,-2.254433824652378,2.8774562786818993,"ai,hardware",analyst_update,operating_margin,Financial & Markets,Market Sentiment,0.337820715215016,0,0.7363843902243037,0.6694458473278031,0.236907659904068,0.3801349629663513,-0.5879605714861864,0.7927251531203867,0.2518804670846241,0.970262882806774,-0.4379552098102575,0.9238421614041268,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2025-05-11,0.3405328461784641,2.303290546328445,"ai,hardware",product_launch,revenue_growth_rate,Technology & Innovation,Market Sentiment,0.9216087108471168,1,0.0873470837476201,0.2343475075070211,0.7928635930827359,-0.760068557873558,-0.2459582444764527,0.1977366800861343,0.5256503986106957,0.6849352426832003,0.0103261264859189,0.8102273283861136,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2025-05-12,0.7976886118320227,-1.4414514545080968,"ai,hardware",earnings_report,market_perception,Financial & Markets,Financial Performance,0.8026633391904731,-1,0.428954716627334,0.2965650534325167,0.101581638498844,-0.3118088500439981,-0.8491143273836419,0.4311618477513911,0.7679446842002265,0.9721433274419682,-0.2866197304469688,0.0559461745041292,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2025-05-13,1.2836215040309038,-4.96259285116252,"ai,hardware",earnings_report,operating_margin,Technology & Innovation,Market Sentiment,0.4541658482736631,0,0.8771674828398781,0.2546637069981357,0.1565395721535263,0.2005023506223875,0.9567957064366124,0.4508905619207535,0.43909772846455,0.1346165533190655,0.3491100435074816,0.0627402763053044,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2025-05-14,2.769049956127621,5.903777907046818,"ai,hardware",product_launch,operating_margin,Financial & Markets,Financial Performance,0.3093727347713743,-1,0.6877705130173165,0.5224140945338546,0.8326893158307831,-0.3003060910816826,0.5744146882587109,0.8470363145118746,0.751039392102911,0.033333118899791,-0.8982942872286845,0.2791578028293475,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
