id,article_id,article_published_at,abs_change_1day_after_pct,abs_change_1week_after_pct,signed_magnitude,consolidated_event_type,consolidated_factor_name,consolidated_event_tags,event_tag_category,factor_category,event_orientation,factor_orientation,evidence_level,evidence_source,market_regime,article_audience_split,event_trigger,market_perception_emotional_profile,market_perception_cognitive_biases,factor_magnitude,factor_movement,causal_certainty,article_source_credibility,market_perception_intensity,market_perception_hope_vs_fear,market_perception_surprise_vs_anticipated,market_perception_consensus_vs_division,market_perception_narrative_strength,ai_assessment_execution_risk,ai_assessment_competitive_risk,ai_assessment_business_impact_likelihood,ai_assessment_timeline_realism,ai_assessment_fundamental_strength,perception_gap_optimism_bias,perception_gap_risk_awareness,perception_gap_correction_potential,regime_alignment,reframing_potential,narrative_disruption,logical_directness,market_consensus_on_causality,article_author_credibility,article_publisher_credibility,article_time_lag_days,factor_effect_horizon_days,factor_about_time_days
5dfb7480-ac12-47d5-a4d7-8c8dc1774686,49d3d3af-10c8-4dcd-af35-631bce73587e,2025-04-15T17:23:58+00:00,-2.218645536709183,-1.5128884486814427,-0.02,regulatory_change,customer_demand,"['general', 'operations']","General, Business Functions",Customer Dynamics,predictive,predictive,implied,article_text,sideways,both,media_report,"['concern', 'uncertainty']","['availability_heuristic', 'loss_aversion']",0.02,-1,0.7,0.4,0.6,-0.4,-0.1,0.5,0.55,0.25,0.5,0.75,0.75,0.8,-0.25,0.6,0.5,0.4,0.4,0.3,0.7,0.7,0.3,0.5,3.0,365,180
888091cf-9d27-4beb-9fcd-a307cf1a8b94,49d3d3af-10c8-4dcd-af35-631bce73587e,2025-04-15T17:23:58+00:00,-2.218645536709183,-1.5128884486814427,-0.02,supply_chain_event,manufacturing_efficiency,['operations'],Business Functions,Operational Metrics,predictive,predictive,implied,article_text,sideways,both,media_report,"['concern', 'uncertainty']","['confirmation_bias', 'recency_bias']",0.02,-1,0.85,0.4,0.6,-0.2,,0.5,0.6,0.5,0.3,0.7,0.7,0.75,-0.1,0.2,0.4,0.1,0.6,0.3,0.8,0.75,0.3,0.5,3.0,365,180
95eca951-e461-4dc1-a727-833cfaa70d61,49d3d3af-10c8-4dcd-af35-631bce73587e,2025-04-15T17:23:58+00:00,-2.218645536709183,-1.5128884486814427,0.02,operational_change,supply_availability,,,Operational Metrics,reflective,reflective,implied,article_text,sideways,both,media_report,"['interest', 'optimism']",['confirmation_bias'],0.02,1,0.85,0.4,0.5,0.1,0.1,0.6,0.5,0.3,0.4,0.8,0.8,0.8,0.2,0.7,0.4,0.3,0.6,0.4,0.8,0.8,0.3,0.5,3.0,90,30
53c10fb0-d529-4a33-b350-fda20a5967b9,49d3d3af-10c8-4dcd-af35-631bce73587e,2025-04-15T17:23:58+00:00,-2.218645536709183,-1.5128884486814427,0.01,regulatory_change,tariff_impact,"['general', 'operations']","General, Business Functions",External Factors,predictive,predictive,explicit,article_text,sideways,both,media_report,"['concern', 'uncertainty', 'skepticism']","['availability_heuristic', 'confirmation_bias']",0.01,1,0.95,0.4,0.7,-0.4,-0.2,0.6,0.7,0.1,0.2,0.9,0.9,0.95,-0.3,0.7,0.6,0.7,0.3,0.4,0.95,0.9,0.3,0.5,3.0,30,0
913b431b-0c62-4482-9d15-91d23cc86ec3,49d3d3af-10c8-4dcd-af35-631bce73587e,2025-04-15T17:23:58+00:00,-2.218645536709183,-1.5128884486814427,0.01,operational_change,market_perception,,,Market Sentiment,reflective,reflective,explicit,article_text,sideways,both,media_report,"['concern', 'interest', 'anticipation']","['availability_heuristic', 'confirmation_bias']",0.01,1,1.0,0.4,0.7,-0.1,0.1,0.6,0.7,0.1,0.3,0.9,0.9,0.9,0.1,0.8,0.3,0.2,0.7,0.3,1.0,0.9,0.3,0.5,3.0,30,0
d9be5352-9c31-4074-a8b7-91de3d2f1f11,49d3d3af-10c8-4dcd-af35-631bce73587e,2025-04-15T17:23:58+00:00,-2.218645536709183,-1.5128884486814427,0.03,supply_chain_event,cost_level,['operations'],Business Functions,Financial Performance,predictive,predictive,explicit,article_text,sideways,both,media_report,"['concern', 'fear', 'uncertainty']","['loss_aversion', 'availability_heuristic']",0.03,1,0.85,0.4,0.8,-0.3,0.2,0.7,0.7,0.3,0.6,0.8,0.8,0.9,-0.2,0.4,0.6,0.4,0.5,0.5,0.9,0.9,0.3,0.5,3.0,365,180
cd488060-9b9b-4782-b5d2-cd2882f57b00,49d3d3af-10c8-4dcd-af35-631bce73587e,2025-04-15T17:23:58+00:00,-2.218645536709183,-1.5128884486814427,0.03,operational_change,cost_level,,,Financial Performance,reflective,predictive,explicit,article_text,sideways,both,media_report,"['concern', 'fear', 'skepticism']","['loss_aversion', 'availability_heuristic']",0.03,1,0.9,0.4,0.8,-0.4,0.2,0.8,0.8,0.1,0.5,0.85,0.8,0.9,-0.2,0.9,0.2,0.4,0.5,0.5,0.9,0.9,0.3,0.5,3.0,180,90
a77011da-bb13-4549-b1bd-89646f23bf72,49d3d3af-10c8-4dcd-af35-631bce73587e,2025-04-15T17:23:58+00:00,-2.218645536709183,-1.5128884486814427,-0.02,operational_change,production_capacity,,,Operational Metrics,reflective,predictive,implied,article_text,sideways,both,media_report,"['concern', 'uncertainty']",['confirmation_bias'],0.02,-1,0.7,0.4,0.6,-0.2,,0.6,0.6,0.2,0.6,0.7,0.7,0.7,-0.1,0.7,0.3,0.1,0.4,0.4,0.7,0.7,0.3,0.5,3.0,180,120
580b2424-b69d-44dd-aad5-3ad0ebcbb73a,49d3d3af-10c8-4dcd-af35-631bce73587e,2025-04-15T17:23:58+00:00,-2.218645536709183,-1.5128884486814427,0.01,regulatory_change,distribution_effectiveness,"['general', 'operations']","General, Business Functions",Strategic Factors,predictive,predictive,implied,article_text,sideways,both,media_report,"['concern', 'skepticism']","['loss_aversion', 'confirmation_bias']",0.01,1,0.8,0.4,0.5,-0.3,,0.5,0.5,0.2,0.5,0.8,0.8,0.8,-0.2,0.7,0.3,0.3,0.5,0.5,0.8,0.7,0.3,0.5,3.0,120,60
631f4486-31a8-4321-854b-35de83f22704,49d3d3af-10c8-4dcd-af35-631bce73587e,2025-04-15T17:23:58+00:00,-2.218645536709183,-1.5128884486814427,0.05,supply_chain_event,cost_level,['operations'],Business Functions,Financial Performance,predictive,predictive,implied,article_text,sideways,both,media_report,"['concern', 'fear', 'uncertainty']","['loss_aversion', 'confirmation_bias']",0.05,1,0.8,0.4,0.7,-0.4,0.1,0.6,0.7,0.6,0.5,0.75,0.6,0.7,-0.3,0.4,0.6,0.2,0.5,0.4,0.7,0.7,0.3,0.5,3.0,730,365
91c2387c-a1ee-4cc8-8b25-f38f904b651b,49d3d3af-10c8-4dcd-af35-631bce73587e,2025-04-15T17:23:58+00:00,-2.218645536709183,-1.5128884486814427,0.02,regulatory_change,cost_level,"['general', 'operations']","General, Business Functions",Financial Performance,predictive,predictive,implied,article_text,sideways,both,media_report,"['concern', 'uncertainty']","['confirmation_bias', 'recency_bias']",0.02,1,0.85,0.4,0.6,-0.3,-0.1,0.7,0.65,0.15,0.3,0.85,0.85,0.9,-0.25,0.65,0.5,0.6,0.4,0.3,0.8,0.8,0.3,0.5,3.0,90,30
d4cda202-2cc1-43a3-8b47-1b182b265da9,49d3d3af-10c8-4dcd-af35-631bce73587e,2025-04-15T17:23:58+00:00,-2.218645536709183,-1.5128884486814427,0.015,regulatory_change,distribution_effectiveness,"['general', 'operations']","General, Business Functions",Strategic Factors,predictive,predictive,explicit,article_text,sideways,both,media_report,"['concern', 'skepticism']","['loss_aversion', 'confirmation_bias']",0.015,1,0.8,0.4,0.65,-0.35,,0.6,0.6,0.2,0.4,0.8,0.8,0.85,-0.3,0.6,0.5,0.5,0.5,0.4,0.85,0.75,0.3,0.5,3.0,180,90
63f921a5-127e-4a8f-b0a5-263788dbe5b2,49d3d3af-10c8-4dcd-af35-631bce73587e,2025-04-15T17:23:58+00:00,-2.218645536709183,-1.5128884486814427,-0.02,supply_chain_event,customer_demand,['operations'],Business Functions,Customer Dynamics,predictive,predictive,implied,article_text,sideways,both,media_report,"['concern', 'uncertainty']",['confirmation_bias'],0.02,-1,0.7,0.4,0.6,-0.1,,0.5,0.5,0.2,0.5,0.6,0.7,0.7,-0.1,0.2,0.4,0.2,0.4,0.3,0.7,0.7,0.3,0.5,3.0,730,365
49e466ad-7001-4d22-a8fc-2c2c2fa6ab8f,49d3d3af-10c8-4dcd-af35-631bce73587e,2025-04-15T17:23:58+00:00,-2.218645536709183,-1.5128884486814427,0.02,operational_change,supply_availability,,,Operational Metrics,reflective,reflective,implied,article_text,sideways,both,media_report,"['interest', 'skepticism']",['anchoring_bias'],0.02,1,0.8,0.4,0.6,,-0.1,0.7,0.6,0.4,0.4,0.8,0.7,0.8,0.2,0.7,0.4,0.3,0.6,0.4,0.8,0.8,0.3,0.5,3.0,90,30
a8d88f24-bf27-4993-9657-f5387bc9c3a6,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,0.01,regulatory_change,tariff_impact,"['general', 'ai']","General, Technology",External Factors,predictive,predictive,explicit,article_text,sideways,both,media_report,"['relief', 'optimism', 'interest']","['confirmation_bias', 'optimism_bias']",0.01,1,0.95,0.5,0.7,0.3,-0.2,0.6,0.7,0.1,0.3,0.9,0.9,0.9,0.2,-0.1,0.3,0.2,0.7,0.3,0.95,0.9,0.3,0.7,0.1,30,0
64e4cb8a-2628-4656-aca2-31bcc143e8b1,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,-0.025,product_issue,revenue_growth_rate,['ai'],Technology,Financial Performance,predictive,predictive,implied,article_text,sideways,both,media_report,['concern'],['loss_aversion'],0.025,-1,0.75,0.5,0.4,-0.1,-0.2,0.3,0.3,0.3,0.6,0.65,0.7,0.75,-0.15,0.6,0.4,0.0,0.5,0.3,0.7,0.65,0.3,0.7,0.1,365,180
d81b045c-425e-4ed5-a432-53956621358d,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,0.005,regulatory_change,market_volatility,"['general', 'ai']","General, Technology",Market Position,predictive,predictive,implied,article_text,sideways,both,media_report,"['relief', 'interest']",['optimism_bias'],0.005,1,0.75,0.5,0.5,0.2,-0.1,0.5,0.6,0.2,0.3,0.75,0.8,0.75,0.15,-0.1,0.25,0.0,0.6,0.3,0.75,0.7,0.3,0.7,0.1,90,30
d834af8e-83bc-4ec8-a3b1-6a3121bdf29f,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,0.005,regulatory_change,customer_buying_power,"['general', 'ai']","General, Technology",Customer Dynamics,predictive,predictive,explicit,article_text,sideways,both,media_report,"['relief', 'optimism']",['confirmation_bias'],0.005,1,0.9,0.5,0.6,0.3,-0.1,0.5,0.6,0.1,0.3,0.85,0.85,0.85,0.15,-0.05,0.3,0.2,0.6,0.3,0.9,0.85,0.3,0.7,0.1,180,30
8116576d-a4d3-47a5-9483-ac9f70551642,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,-0.01,product_issue,technology_advancement_rate,['ai'],Technology,Technology Factors,predictive,predictive,explicit,article_text,sideways,both,media_report,"['concern', 'uncertainty', 'skepticism']","['recency_bias', 'confirmation_bias']",0.01,-1,0.9,0.5,0.6,-0.3,0.1,0.2,0.5,0.3,0.5,0.7,0.8,0.9,-0.2,0.6,0.5,0.2,0.7,0.4,1.0,0.8,0.3,0.7,0.1,30,0
97767a97-dde8-4172-a1f5-6d1553cc4837,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,-0.02,product_issue,product_refresh_cycle,['ai'],Technology,Customer Dynamics,predictive,predictive,implied,article_text,sideways,both,media_report,"['concern', 'skepticism']",['availability_heuristic'],0.02,-1,0.8,0.5,0.5,-0.2,,0.3,0.4,0.4,0.4,0.6,0.7,0.8,-0.1,0.5,0.4,0.1,0.6,0.5,0.8,0.7,0.3,0.7,0.1,90,30
e0cafd64-fe54-44da-a55b-efa208648776,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,-0.02,market_update,revenue_growth_rate,,,Financial Performance,predictive,predictive,implied,article_text,sideways,both,media_report,['concern'],['confirmation_bias'],0.02,-1,0.75,0.5,0.4,-0.2,,0.5,0.4,0.3,0.4,0.75,0.7,0.75,-0.1,0.5,0.4,0.4,0.5,0.4,0.7,0.7,0.3,0.7,0.1,730,365
e38f5841-0d29-4085-8819-d80928c6ced5,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,-0.02,market_update,production_capacity,,,Operational Metrics,predictive,predictive,implied,article_text,sideways,both,media_report,"['concern', 'skepticism']","['anchoring_bias', 'loss_aversion']",0.02,-1,0.8,0.5,0.5,-0.3,-0.1,0.6,0.5,0.3,0.4,0.8,0.75,0.8,-0.1,0.6,0.5,0.5,0.5,0.3,0.7,0.75,0.3,0.7,0.1,365,180
fd477717-6768-408d-bfea-eda24378f6d1,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,0.0,regulatory_change,production_capacity,"['general', 'ai']","General, Technology",Operational Metrics,predictive,predictive,implied,article_text,sideways,both,media_report,"['uncertainty', 'concern']",['recency_bias'],0.0,0,0.6,0.5,0.4,,-0.2,0.4,0.5,0.3,0.5,0.6,0.7,0.7,0.1,-0.2,0.3,-0.1,0.5,0.4,0.7,0.6,0.3,0.7,0.1,180,90
9b03351c-8b22-44e7-93fc-89de535377fd,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,-0.01,product_issue,technology_advancement_rate,['ai'],Technology,Technology Factors,predictive,predictive,explicit,article_text,sideways,both,media_report,"['concern', 'uncertainty', 'skepticism']","['confirmation_bias', 'recency_bias']",0.01,-1,0.95,0.5,0.7,-0.3,0.1,0.6,0.6,0.3,0.5,0.8,0.8,0.9,-0.2,0.7,0.6,0.2,0.7,0.4,0.95,0.85,0.3,0.7,0.1,30,0
6570c0e6-ef1f-45fc-ab04-85cb09c7894e,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,0.02,market_update,product_refresh_cycle,,,Customer Dynamics,predictive,predictive,explicit,article_text,sideways,both,media_report,"['concern', 'uncertainty']","['confirmation_bias', 'recency_bias']",0.02,1,0.85,0.5,0.5,-0.3,-0.2,0.6,0.5,0.2,0.2,0.85,0.8,0.85,-0.2,0.6,0.5,0.6,0.6,0.4,0.8,0.8,0.3,0.7,0.1,365,90
ec643bc6-3a74-4f39-b7a2-e9df13afd74d,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,0.01,regulatory_change,operating_margin,"['general', 'ai']","General, Technology",Financial Performance,predictive,predictive,implied,article_text,sideways,both,media_report,['interest'],['confirmation_bias'],0.01,1,0.8,0.5,0.5,0.1,,0.4,0.5,0.15,0.4,0.8,0.8,0.8,0.1,-0.1,0.2,0.1,0.5,0.2,0.8,0.75,0.3,0.7,0.1,120,60
90928123-953d-4a08-bc5a-edd2fdb6a002,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,-0.01,regulatory_change,cost_level,"['general', 'ai']","General, Technology",Financial Performance,predictive,predictive,implied,article_text,sideways,both,media_report,"['relief', 'interest']",['availability_heuristic'],0.01,-1,0.85,0.5,0.6,0.2,-0.1,0.5,0.6,0.1,0.4,0.85,0.85,0.85,0.15,-0.05,0.25,0.1,0.6,0.2,0.85,0.8,0.3,0.7,0.1,90,30
ae512e5f-85ea-4c5e-ac9d-f8106cdb0c7e,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,-0.01,product_issue,technology_advancement_rate,['ai'],Technology,Technology Factors,predictive,predictive,explicit,article_text,sideways,both,media_report,"['concern', 'uncertainty', 'skepticism']","['recency_bias', 'confirmation_bias']",0.01,-1,0.9,0.5,0.6,-0.3,0.1,0.2,0.5,0.3,0.5,0.7,0.8,0.9,-0.2,0.6,0.5,0.2,0.7,0.4,1.0,0.8,0.3,0.7,0.1,30,0
ad7f7a89-0c7b-443b-9bbb-8c6e8d167a45,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,0.0,market_update,macroeconomic_conditions,,,External Factors,predictive,predictive,explicit,article_text,sideways,both,media_report,"['concern', 'uncertainty', 'skepticism']","['recency_bias', 'availability_heuristic']",0.0,1,1.0,0.5,0.6,-0.5,-0.3,0.7,0.6,0.1,0.1,0.9,0.9,0.9,-0.2,0.8,0.7,0.7,0.7,0.3,1.0,0.9,0.3,0.7,0.1,0,0
9832460b-fb6f-4ef9-aa97-c96fb8a027a1,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,0.0,market_update,macroeconomic_conditions,,,External Factors,predictive,predictive,explicit,article_text,sideways,both,media_report,"['concern', 'uncertainty', 'skepticism']","['recency_bias', 'availability_heuristic']",0.0,1,1.0,0.5,0.6,-0.4,-0.3,0.7,0.6,0.1,0.1,0.9,0.9,0.9,-0.3,0.7,0.6,0.7,0.7,0.3,1.0,0.9,0.3,0.7,0.1,730,0
7f3852de-ac63-4fb2-99fd-080b51010cf5,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,-0.01,regulatory_change,cost_level,"['general', 'ai']","General, Technology",Financial Performance,predictive,predictive,implied,article_text,sideways,both,media_report,"['relief', 'interest']",['availability_heuristic'],0.01,-1,0.85,0.5,0.6,0.2,-0.1,0.5,0.6,0.1,0.4,0.85,0.85,0.85,0.15,-0.05,0.25,0.1,0.6,0.2,0.85,0.8,0.3,0.7,0.1,90,30
3453ad6a-009a-42dc-a588-2f7505de1b35,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,0.01,regulatory_change,operating_margin,"['general', 'ai']","General, Technology",Financial Performance,predictive,predictive,implied,model_inference,sideways,both,media_report,['interest'],['anchoring_bias'],0.01,1,0.8,0.5,0.5,0.1,,0.4,0.5,0.15,0.4,0.8,0.8,0.8,0.1,-0.1,0.2,0.1,0.5,0.2,0.8,0.75,0.3,0.7,0.1,180,90
3e873880-81d2-4e2c-a69c-bf819d290711,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,-0.02,product_issue,production_capacity,['ai'],Technology,Operational Metrics,predictive,predictive,implied,article_text,sideways,both,media_report,"['concern', 'uncertainty']",['loss_aversion'],0.02,-1,0.7,0.5,0.5,-0.3,-0.1,0.3,0.4,0.3,0.5,0.7,0.7,0.85,-0.2,0.6,0.5,0.0,0.5,0.4,0.7,0.7,0.3,0.7,0.1,180,90
421ded99-0c68-48f1-a40b-7654fdcf507e,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,0.02,market_update,product_refresh_cycle,,,Customer Dynamics,predictive,predictive,explicit,article_text,sideways,both,media_report,"['concern', 'uncertainty']","['confirmation_bias', 'loss_aversion']",0.02,1,0.85,0.5,0.5,-0.4,-0.2,0.6,0.5,0.2,0.3,0.85,0.8,0.85,-0.15,0.7,0.6,0.6,0.6,0.4,0.8,0.8,0.3,0.7,0.1,180,90
4405c98c-27da-4c10-939f-7b2e0969ba0c,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,-0.02,product_issue,revenue_growth_rate,['ai'],Technology,Financial Performance,predictive,predictive,implied,article_text,sideways,both,media_report,['concern'],['confirmation_bias'],0.02,-1,0.7,0.5,0.4,-0.2,-0.1,0.2,0.3,0.3,0.4,0.6,0.7,0.8,-0.1,0.5,0.4,0.0,0.5,0.3,0.7,0.7,0.3,0.7,0.1,365,180
8839a42d-9858-4765-982f-6454256d2df8,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,-0.02,market_update,revenue_growth_rate,,,Financial Performance,predictive,predictive,implied,article_text,sideways,both,media_report,['concern'],['confirmation_bias'],0.02,-1,0.7,0.5,0.4,-0.2,-0.1,0.4,0.4,0.3,0.3,0.7,0.7,0.75,-0.1,0.5,0.3,0.5,0.5,0.3,0.7,0.7,0.3,0.7,0.1,730,365
8bae84ff-0881-4f58-91d4-04b5e4ce8553,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,-0.01,regulatory_change,cost_level,"['general', 'ai']","General, Technology",Financial Performance,predictive,predictive,implied,article_text,sideways,both,media_report,"['relief', 'interest']",['availability_heuristic'],0.01,-1,0.85,0.5,0.6,0.2,-0.1,0.5,0.6,0.1,0.3,0.85,0.85,0.85,0.15,-0.05,0.25,0.1,0.6,0.2,0.85,0.8,0.3,0.7,0.1,90,30
3f648b2b-fd44-4f80-8a43-948fb83c0d9e,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,0.02,market_update,product_refresh_cycle,,,Customer Dynamics,predictive,predictive,explicit,article_text,sideways,both,media_report,"['concern', 'uncertainty']","['confirmation_bias', 'recency_bias']",0.02,1,0.85,0.5,0.5,-0.3,-0.2,0.6,0.5,0.2,0.2,0.85,0.8,0.85,-0.2,0.6,0.5,0.6,0.6,0.4,0.8,0.8,0.3,0.7,0.1,365,90
d3db9524-73a5-452a-9c1d-0d7f78dcc482,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,0.01,regulatory_change,tariff_impact,"['general', 'ai']","General, Technology",External Factors,predictive,predictive,explicit,article_text,sideways,both,media_report,"['relief', 'optimism', 'interest']","['confirmation_bias', 'optimism_bias']",0.01,1,0.95,0.5,0.7,0.3,-0.2,0.6,0.7,0.1,0.3,0.9,0.9,0.9,0.2,-0.1,0.3,0.2,0.7,0.3,0.95,0.9,0.3,0.7,0.1,30,0
f5be1ee5-f52e-4c4b-8747-143b685eb543,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,-0.02,market_update,revenue_growth_rate,,,Financial Performance,predictive,predictive,implied,article_text,sideways,both,media_report,['concern'],['confirmation_bias'],0.02,-1,0.7,0.5,0.4,-0.2,-0.1,0.4,0.4,0.3,0.3,0.7,0.7,0.75,-0.1,0.5,0.3,0.5,0.5,0.3,0.7,0.7,0.3,0.7,0.1,730,365
01ec3ba1-8639-4fcf-85a3-34bde690c129,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,0.01,regulatory_change,tariff_impact,"['general', 'ai']","General, Technology",External Factors,predictive,predictive,explicit,article_text,sideways,both,media_report,"['relief', 'optimism', 'interest']","['confirmation_bias', 'optimism_bias']",0.01,1,0.95,0.5,0.7,0.3,-0.2,0.6,0.7,0.1,0.3,0.9,0.9,0.9,0.2,-0.1,0.3,0.2,0.7,0.3,0.95,0.9,0.3,0.7,0.1,30,0
021903a4-0749-47d3-9f64-0987b411379c,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,-0.02,market_update,production_capacity,,,Operational Metrics,predictive,predictive,implied,article_text,sideways,both,media_report,"['concern', 'skepticism']",['confirmation_bias'],0.02,-1,0.75,0.5,0.5,-0.3,-0.1,0.5,0.5,0.3,0.3,0.75,0.7,0.8,-0.1,0.5,0.4,0.5,0.5,0.3,0.7,0.7,0.3,0.7,0.1,365,180
1c0478a5-6909-4314-be54-5a399ff729cc,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,-0.02,product_issue,production_capacity,['ai'],Technology,Operational Metrics,predictive,predictive,implied,article_text,sideways,both,media_report,['concern'],['recency_bias'],0.02,-1,0.8,0.5,0.5,-0.1,-0.1,0.4,0.4,0.3,0.5,0.7,0.7,0.8,-0.1,0.5,0.4,0.0,0.5,0.4,0.75,0.7,0.3,0.7,0.1,180,90
1ae0d113-5b9f-48f6-9119-98769bce985b,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,-0.02,product_issue,revenue_growth_rate,['ai'],Technology,Financial Performance,predictive,predictive,implied,article_text,sideways,both,media_report,['concern'],['confirmation_bias'],0.02,-1,0.7,0.5,0.4,-0.2,-0.1,0.2,0.3,0.3,0.4,0.6,0.7,0.8,-0.1,0.5,0.4,0.0,0.5,0.3,0.7,0.7,0.3,0.7,0.1,365,180
7e605391-9eac-43b7-b7ae-eb9b3c6cd816,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,-0.02,market_update,production_capacity,,,Operational Metrics,predictive,predictive,implied,article_text,sideways,both,media_report,"['concern', 'skepticism']",['confirmation_bias'],0.02,-1,0.75,0.5,0.5,-0.3,-0.1,0.5,0.5,0.3,0.3,0.75,0.7,0.8,-0.1,0.5,0.4,0.5,0.5,0.3,0.7,0.7,0.3,0.7,0.1,365,180
778d5092-7cf5-41f7-940d-d3958f50aff7,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,0.0,market_update,macroeconomic_conditions,,,External Factors,predictive,predictive,explicit,article_text,sideways,both,media_report,"['concern', 'uncertainty', 'skepticism']","['recency_bias', 'availability_heuristic']",0.0,1,1.0,0.5,0.6,-0.4,-0.3,0.7,0.6,0.1,0.1,0.9,0.9,0.9,-0.3,0.7,0.6,0.7,0.7,0.3,1.0,0.9,0.3,0.7,0.1,730,0
e2686776-e9e6-421b-8f73-301bd302655f,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,-0.02,product_issue,production_capacity,['ai'],Technology,Operational Metrics,predictive,predictive,implied,article_text,sideways,both,media_report,"['concern', 'uncertainty']",['loss_aversion'],0.02,-1,0.7,0.5,0.5,-0.3,-0.1,0.3,0.4,0.3,0.5,0.7,0.7,0.85,-0.2,0.6,0.5,0.0,0.5,0.4,0.7,0.7,0.3,0.7,0.1,180,90
149e898c-6cde-44e4-9653-57bd5abb2a74,beca7057-c652-44ab-9d36-3574ca149d06,2025-04-15T17:25:00+00:00,-2.043448070627916,-1.3490725126475542,-0.015,product_issue,customer_retention_rate,['ai'],Technology,Customer Dynamics,predictive,predictive,implied,article_text,sideways,both,media_report,"['concern', 'uncertainty']",['availability_heuristic'],0.015,-1,0.85,0.5,0.6,-0.2,,0.5,0.5,0.2,0.4,0.75,0.8,0.85,-0.15,0.6,0.5,0.1,0.6,0.5,0.8,0.75,0.3,0.7,0.1,90,30
