article_id,article_published_at,abs_change_1day_after_pct,abs_change_1week_after_pct,consolidated_event_tags,consolidated_event_type,consolidated_factor_name,event_tag_category,factor_category,factor_magnitude,factor_movement,causal_certainty,article_source_credibility,market_perception_intensity,market_perception_hope_vs_fear,market_perception_surprise_vs_anticipated,market_perception_consensus_vs_division,ai_assessment_execution_risk,ai_assessment_business_impact_likelihood,perception_gap_optimism_bias,logical_directness
id2,2025-03-12,-1.288176341599766,-0.7799601831501984,"ai,hardware",earnings_report,market_perception,Technology & Innovation,Financial Performance,0.27694145567551487,1,0.24929333661264574,0.8517358879897057,0.42333032777276103,0.13568685301891437,0.6186415367586198,0.47403941125148286,0.7776484484903743,0.07367554189333192,-0.6022882978422919,0.5205681893167728
id3,2025-03-13,0.7435252662455525,9.233763834963108,"ai,hardware",earnings_report,revenue_growth_rate,Financial & Markets,Financial Performance,0.12155322802922364,-1,0.6144782516983347,0.26909480268948993,0.14131638887939202,-0.0013814157536518046,0.6337083798081335,0.8679055406589374,0.9365217278746222,0.27750617649864795,0.35902815413777,0.024150064883803446
id4,2025-03-14,0.9877271886372861,-0.9508533581748757,"ai,hardware",earnings_report,market_perception,Financial & Markets,Financial Performance,0.8087433770924644,1,0.6808891026188948,0.0005032977354256785,0.21912876070987786,0.5922393244065518,-0.2271562158780378,0.04470714185396618,0.08448060502523791,0.44866197863708746,0.9682825358910105,0.5624729708248916
id5,2025-03-15,3.1843776830974573,1.3911398947867426,"ai,hardware",earnings_report,operating_margin,Financial & Markets,Financial Performance,0.05661048150201464,-1,0.4444451928601588,0.5216886411321181,0.11915831315870296,-0.08392453876447403,0.00668624769082915,0.9590355892421901,0.2009994656886087,0.5183151008421418,0.8262807240462922,0.1948780027028072
id1,2025-03-16,-0.9396490422930414,-2.750169535698648,"ai,hardware",earnings_report,market_perception,Technology & Innovation,Market Sentiment,0.25391487439135363,1,0.10290696403550603,0.3122944816339914,0.2548796033886067,0.3631480351526828,0.8836252999631353,0.013539985312671865,0.2921695358314941,0.09499965676699096,0.42277026058498746,0.6185997446797581
id2,2025-03-17,0.5157077888297108,1.5468964085518404,"ai,hardware",product_launch,market_perception,Technology & Innovation,Financial Performance,0.022147389629328385,0,0.8158873347594183,0.838655784220269,0.8133753529641906,0.7089003717383948,0.6219823127267576,0.24874709457027278,0.7307084877644204,0.029407654780395975,-0.9447577690561089,0.23852458522196285
id3,2025-03-18,-0.4820022630672389,0.5816211497051085,"ai,hardware",earnings_report,revenue_growth_rate,Technology & Innovation,Market Sentiment,0.42842543256544274,-1,0.8490076824917485,0.3292321763316195,0.4171526483064042,-0.3761993207832379,-0.08507646001352875,0.5058299646060986,0.9806131783868062,0.5673182408535604,0.700532856629331,0.7681904126193274
id4,2025-03-19,-4.419949837240372,4.022016802694446,"ai,hardware",analyst_update,operating_margin,Technology & Innovation,Market Sentiment,0.16187840416234833,-1,0.8722156941168274,0.3636329069764228,0.4477885770232345,-0.11268223138650235,-0.6089597667168871,0.0028565783293134084,0.734149635385129,0.6380758962739731,0.034627877094572934,0.1992394029192177
id5,2025-03-20,-0.6215990693014325,-0.8557271787509465,"ai,hardware",product_launch,operating_margin,Technology & Innovation,Financial Performance,0.6745152846635025,1,0.6234936570264427,0.8756441675747877,0.3135409429442746,-0.23146411316441795,0.4731393703541589,0.19193194457569074,0.46714917768357433,0.9693438847840968,-0.9578935329550278,0.746757633910118
id1,2025-03-21,-0.9310100915658891,-3.820843633660201,"ai,hardware",earnings_report,market_perception,Financial & Markets,Financial Performance,0.5037969740560541,0,0.07799859151153954,0.5137507532647408,0.9314061099629656,-0.7296589113656753,-0.2761785856870389,0.4633628778300728,0.9010199016019261,0.43435151185331367,0.7892467377939094,0.6861432472232029
id2,2025-03-22,-2.695107369151994,-2.551357838587985,"ai,hardware",product_launch,market_perception,Financial & Markets,Market Sentiment,0.5959648044088043,-1,0.7660523828760611,0.8976880377246885,0.554967422157814,0.24755832842913272,-0.18247939967210924,0.15670870851050933,0.620688864213021,0.7913994258354821,-0.5389229825343453,0.5129942939517396
id3,2025-03-23,-3.7672743981047225,1.4139763263147487,"ai,hardware",product_launch,market_perception,Technology & Innovation,Market Sentiment,0.08708184837007893,-1,0.7158600530340936,0.8070227686011945,0.06216699934233039,0.9953128001447336,-0.057811384734047566,0.21448557003972768,0.45853646461361586,0.05975968760758943,-0.32637596015781867,0.7012339287735542
id4,2025-03-24,0.6012328742786647,-2.1514442381351215,"ai,hardware",analyst_update,market_perception,Technology & Innovation,Financial Performance,0.01179290153309509,0,0.39349707824017255,0.2530687555024673,0.12706207753179088,0.6893837245602537,-0.920950237196883,0.42829399334542784,0.7955584969169401,0.7104298605929805,0.42180650277011833,0.530381304332487
id5,2025-03-25,2.4560044420645273,-1.2091761828142602,"ai,hardware",product_launch,revenue_growth_rate,Technology & Innovation,Financial Performance,0.26665824679082184,-1,0.4935294535200192,0.8741626958954826,0.7851018983777586,-0.22344648315657145,0.9815466763150513,0.3018672331138327,0.9840694881780445,0.3485845473896473,0.7401179004826071,0.9454620128904438
id1,2025-03-26,2.498839146605106,3.7179640138164656,"ai,hardware",earnings_report,operating_margin,Financial & Markets,Market Sentiment,0.3694430364091801,-1,0.4918105072703618,0.9241563613597763,0.6867219198178213,-0.7182808458046961,-0.38731019534549715,0.4826986080667096,0.7281771049851828,0.8361695145913411,0.5501855290502513,0.8481248684015372
id2,2025-03-27,-2.474766642510755,0.9900624977305151,"ai,hardware",analyst_update,market_perception,Technology & Innovation,Financial Performance,0.7531167869702086,0,0.5596778083331456,0.6623113417232365,0.22948835902829268,-0.9287309342170529,-0.40528403217119235,0.8123397281590611,0.8883952108184326,0.03982749082928916,-0.7857189076689379,0.07653268740329078
id3,2025-03-28,-2.4334542643007326,-3.0428597368724732,"ai,hardware",product_launch,market_perception,Technology & Innovation,Market Sentiment,0.587418834424486,-1,0.31763203636801507,0.279524472300524,0.5536716384067994,-0.779767492154025,-0.031230550290412218,0.20651397962496887,0.6953972055640623,0.8251664078405067,0.14908363091073085,0.24901119506356006
id4,2025-03-29,-1.555504967912419,-0.4969332489816234,"ai,hardware",product_launch,operating_margin,Technology & Innovation,Financial Performance,0.08560797133448872,-1,0.17695995299365497,0.33041723290651426,0.15344743299847263,-0.1823981340315859,-0.9435480526557474,0.7155685089342887,0.26636911326778767,0.9179891292646546,-0.16838618097348257,0.7377464968987614
id5,2025-03-30,-3.0898968765239827,1.8270640856659548,"ai,hardware",analyst_update,operating_margin,Technology & Innovation,Financial Performance,0.9479007133933809,1,0.18145686136685557,0.12129347054642114,0.4059523791466766,-0.31162768130885365,0.5035035067852656,0.715799019253992,0.26064014032508753,0.06636374984494042,-0.15522875969707495,0.46347758854214605
id1,2025-03-31,3.3037901929070097,1.5737334616972072,"ai,hardware",product_launch,operating_margin,Technology & Innovation,Financial Performance,0.09095066341158342,1,0.7163494472686361,0.6931468316605152,0.8730210251716188,0.7667904297554877,0.6190899282355298,0.4664839018078296,0.1307564352903935,0.28641226063145764,-0.04329654257297344,0.174607483818635
id2,2025-04-01,-4.341045708297284,2.316005994859013,"ai,hardware",product_launch,market_perception,Technology & Innovation,Financial Performance,0.5919573735453257,0,0.4151195592350717,0.3547694495440794,0.5293745076903693,-0.5987325801239001,-0.14632373600226223,0.7533256875169874,0.7133017142671387,0.24903668189140493,-0.09550797657274113,0.5719602098676431
id3,2025-04-02,-0.0055463949816424735,3.364533702008006,"ai,hardware",analyst_update,operating_margin,Financial & Markets,Financial Performance,0.39989433818295583,-1,0.1776855621682102,0.475927336760133,0.6139551506164819,0.0016213954566337563,-0.8254843292229375,0.7577108221600264,0.06800045827661738,0.44100040608657975,0.9880136366349035,0.3553686365385208
id4,2025-04-03,2.4001326452145695,1.3680822406146762,"ai,hardware",product_launch,operating_margin,Financial & Markets,Market Sentiment,0.8525741229930884,-1,0.561267591051872,0.18728941726836568,0.9638718124914644,0.09652767139714591,-0.5197938908563542,0.3509635073796299,0.8415508086263896,0.7589440853547819,0.7746928341642851,0.741069868995722
id5,2025-04-04,-2.6070577662357044,10.728810438515927,"ai,hardware",earnings_report,market_perception,Financial & Markets,Financial Performance,0.3395522535327299,1,0.5777678760984086,0.9734208643696121,0.18853306379492907,-0.016318721064267017,-0.22382955851581787,0.5594130123288084,0.707499082175932,0.6088793555851961,0.36327812834032414,0.4883519213603549
id1,2025-04-05,-3.671836225140035,-2.715423908967344,"ai,hardware",product_launch,market_perception,Financial & Markets,Financial Performance,0.63494068523597,-1,0.41212036431266874,0.3500783147545721,0.5879186633353746,0.13287708489594774,0.7379273606977403,0.6948855659616276,0.5235646509732136,0.030011218189227473,0.5321582948346832,0.6029005400863896
id2,2025-04-06,2.7601235300879874,6.647082420255595,"ai,hardware",product_launch,market_perception,Financial & Markets,Market Sentiment,0.7406052138448085,0,0.07143942107573054,0.2712909817465937,0.14629075847377626,0.06431098440854788,-0.7648665472922442,0.5136319526343449,0.6211560986770909,0.668969594014582,0.42722562243735407,0.6905554410975462
id3,2025-04-07,-0.7249630328290936,-2.0912538832500833,"ai,hardware",product_launch,operating_margin,Technology & Innovation,Financial Performance,0.8188532822738315,1,0.400415307208824,0.5820566755344032,0.6979273452529808,0.13695058841880048,-0.4728024663564381,0.736209418339781,0.013783525889018544,0.46530722405763725,0.6516794224712299,0.8024971975169845
id4,2025-04-08,-1.509433176162779,-0.7019760998401646,"ai,hardware",earnings_report,operating_margin,Technology & Innovation,Market Sentiment,0.2580305159173878,1,0.31771721715690404,0.3853737392206238,0.9009538898072647,0.2844770644805721,0.4883230806847769,0.02856326448631563,0.10481212151647223,0.30754223586007223,-0.11062459469923747,0.35639652963982915
id5,2025-04-09,-0.46149181073286727,-3.6422799431886506,"ai,hardware",earnings_report,market_perception,Technology & Innovation,Financial Performance,0.45983080109918206,-1,0.009189029004567528,0.4046242858471045,0.36928510913408163,-0.8284588525644756,-0.5900219066884049,0.5390260451218922,0.6513618408331572,0.09613097687219596,-0.2438458239052641,0.2737735909593153
id1,2025-04-10,-0.4153488505182211,3.4221116073231546,"ai,hardware",analyst_update,revenue_growth_rate,Financial & Markets,Financial Performance,0.48662980778299647,0,0.9173766953332833,0.3159697923102558,0.31116597173473937,-0.5412411694742683,0.8163485121694065,0.6735840385383547,0.7120407521468056,0.6404267210791091,-0.6621698594374648,0.26386634775859286
id2,2025-04-11,-4.860190317780712,-0.7599333718250686,"ai,hardware",earnings_report,revenue_growth_rate,Technology & Innovation,Market Sentiment,0.8320370706460473,-1,0.6452908764686138,0.12324039397273678,0.790880583397915,0.5998159317977478,0.871403328093086,0.4691573284618781,0.6345596194378129,0.44974508631814447,-0.4037467616267132,0.8321726751780676
id3,2025-04-12,2.1921932088058678,4.82163899361065,"ai,hardware",product_launch,operating_margin,Technology & Innovation,Financial Performance,0.015091178870728306,0,0.7857396920700341,0.7992341859588398,0.5561565205855497,0.6729996418015218,0.7464248795742594,0.3486867168890292,0.6959317564901653,0.5612557175424309,0.27915866596032846,0.7414062527547461
id4,2025-04-13,-3.7534725619286338,1.1460280529369715,"ai,hardware",earnings_report,market_perception,Financial & Markets,Financial Performance,0.7679613498870687,0,0.4552574241569841,0.9375611640482294,0.8682420523231125,-0.7247905069063916,-0.0774972690606095,0.8067874728699038,0.6295328006283718,0.3236511169764942,-0.22156886080201077,0.3252278707860706
id5,2025-04-14,2.19275397278806,3.3037666604347677,"ai,hardware",analyst_update,operating_margin,Technology & Innovation,Financial Performance,0.5954207946581569,0,0.33655658792885146,0.07519893517105547,0.27871386129494946,0.1545369700002397,-0.37748143318253335,0.7198030983972648,0.7748168040881389,0.39482716023385744,-0.9377150322334813,0.9347811918610247
id1,2025-04-15,0.033871848820054645,-4.585041888346012,"ai,hardware",analyst_update,revenue_growth_rate,Financial & Markets,Market Sentiment,0.35795877420408817,-1,0.4249409992465977,0.6832343196140656,0.3370694871467532,0.2402682210414191,-0.8680508171624475,0.545178370228369,0.5337627257469468,0.2607632297730753,-0.4314139970572568,0.22071677211122442
id2,2025-04-16,-1.7844313618131418,-1.4313191611423532,"ai,hardware",product_launch,revenue_growth_rate,Financial & Markets,Financial Performance,0.5541853559129558,0,0.9169985113116806,0.04308663131797308,0.34314813794924004,-0.38031981128149117,-0.021881350970420543,0.481764322372514,0.19392520973565175,0.8969626200940781,0.3651805830433943,0.2915343859051466
id3,2025-04-17,-0.9260831346216502,5.205264938621016,"ai,hardware",analyst_update,market_perception,Technology & Innovation,Financial Performance,0.6483094535149236,1,0.4033032178262099,0.9423273707580538,0.5842908170950064,0.9658558494911147,0.6491431977241096,0.2487714884636828,0.6955984699904668,0.656005341103251,0.6452910160960039,0.05555070190627176
id4,2025-04-18,4.24350941335478,-2.8873780088009466,"ai,hardware",product_launch,market_perception,Technology & Innovation,Market Sentiment,0.37255543195373475,1,0.5103934816296914,0.07458500964958192,0.7884926428446786,-0.855198055068265,0.05629960862716055,0.1909074084487722,0.927662471829887,0.8265174412571348,0.27644711794543086,0.9410525133593004
id5,2025-04-19,-1.4817501684772993,-1.902636991084457,"ai,hardware",earnings_report,operating_margin,Technology & Innovation,Financial Performance,0.15140141538164453,-1,0.507020085415186,0.6376852665528803,0.45929172485638337,-0.45283852997511476,-0.9029937016215228,0.23350500256828477,0.04561764564824389,0.010410579616586424,-0.9950705260235928,0.6939123889238406
id1,2025-04-20,-4.536995073163141,9.176549365681357,"ai,hardware",product_launch,operating_margin,Financial & Markets,Market Sentiment,0.6541251494599407,1,0.6635230326817255,0.45076249787354694,0.9893671847917996,0.37293592183597557,-0.6330400590306122,0.8201081772108952,0.8842828687442418,0.9061028924195982,0.3264674837792765,0.41864586536904846
id2,2025-04-21,-2.2614427337419034,-1.445204272867291,"ai,hardware",earnings_report,operating_margin,Financial & Markets,Market Sentiment,0.6799011702420482,-1,0.10162527628928741,0.6532767035745405,0.5893544011716736,-0.8106950664429269,-0.7200115884348712,0.5843788844666037,0.05922107319569758,0.5849098729361605,-0.6518865311664981,0.20710042083858227
id3,2025-04-22,-2.7765385067672566,-0.20533941592775917,"ai,hardware",product_launch,operating_margin,Technology & Innovation,Market Sentiment,0.8879529220408178,1,0.6868592323460646,0.22251856842434492,0.14382577153317577,-0.4839842226966242,0.33911435138256363,0.39312723164043273,0.49535137013129527,0.9053577896422605,0.04280154586402207,0.6659307198958453
id4,2025-04-23,-3.4136457272322858,-3.1681229880006105,"ai,hardware",product_launch,market_perception,Technology & Innovation,Market Sentiment,0.0689493739504774,0,0.47716356942484917,0.704076203506494,0.5209508285007971,0.8775781398498588,-0.03623800786520581,0.3831697723592117,0.6751142916766832,0.7436086829884988,-0.6434036187322805,0.02546675280791688
id5,2025-04-24,-3.858291427187833,-6.510606916258102,"ai,hardware",earnings_report,operating_margin,Technology & Innovation,Financial Performance,0.8214778097650971,0,0.1876402926682761,0.6144254600003429,0.7660791498818394,0.060810223607655756,0.23595256624377647,0.6660954134493383,0.3359335113933607,0.9693566616519952,-0.07353342185554168,0.6972030494899984
id1,2025-04-25,-0.31899546782596144,1.1274004208808976,"ai,hardware",product_launch,market_perception,Technology & Innovation,Financial Performance,0.4235179007887294,-1,0.526094672165599,0.18247724543958077,0.3726601200385018,0.09549766571182272,0.9636395724074163,0.07600156276444314,0.6626676043771357,0.19906329052718919,0.5624455123930165,0.7621976111803892
id2,2025-04-26,-3.416573867015159,2.6595722154652433,"ai,hardware",earnings_report,operating_margin,Financial & Markets,Market Sentiment,0.9198676550700607,0,0.6642764136174131,0.31261025407887666,0.44998182542058485,-0.21646542506876099,0.9016580230208726,0.026580165352770635,0.6189271497118004,0.41819360668786343,-0.5676631929021934,0.3359473420314074
id3,2025-04-27,0.015173697588983773,-7.525626764924441,"ai,hardware",product_launch,operating_margin,Technology & Innovation,Financial Performance,0.6618671940018942,1,0.9646779690931672,0.8554340358379414,0.3258639398852825,-0.02193233518988169,0.3448466641748764,0.530337201856804,0.9979378506653378,0.987500616071726,-0.3756500367345359,0.6660180502415297
id4,2025-04-28,-4.369085598367207,-0.517798000215664,"ai,hardware",analyst_update,market_perception,Technology & Innovation,Financial Performance,0.3030192767207517,1,0.23656981352331852,0.6563325885822996,0.2813085352553961,-0.2078825935819315,0.11353463847090173,0.16497342483655264,0.5746769923689812,0.6582109326157957,-0.8386960600132691,0.728136828489379
id5,2025-04-29,-2.515438617945863,-6.727965452249423,"ai,hardware",product_launch,operating_margin,Financial & Markets,Financial Performance,0.33460687718468873,-1,0.5125511773652017,0.19865992139523447,0.26047519725524837,-0.5844563626416,0.029197518623783836,0.7637596735129367,0.6524687736399662,0.841032044916008,-0.7960962370223919,0.2902149988396676
id1,2025-04-30,-0.01308136460715245,0.2984475538796981,"ai,hardware",product_launch,operating_margin,Financial & Markets,Financial Performance,0.33695742289888453,1,0.7846459176496734,0.4111617215843668,0.7778552688744323,-0.7065329582737301,-0.26919891820041597,0.6907648690036232,0.5308071530093493,0.22642978911591416,-0.24071541916504646,0.637764699449188
id2,2025-05-01,-2.0340495430612853,-1.537849380257249,"ai,hardware",analyst_update,operating_margin,Financial & Markets,Market Sentiment,0.9943515679828206,1,0.2871452680180263,0.7386168054017481,0.895704055482918,-0.8978674742389392,0.8717468944969358,0.05458099012015505,0.6132604043122235,0.6735490270812535,-0.8165918097276623,0.043604988655400856
id3,2025-05-02,1.960686007650435,2.5039243709131163,"ai,hardware",analyst_update,operating_margin,Financial & Markets,Financial Performance,0.46532415973876784,0,0.6691315431284837,0.532070218387232,0.2998939293135978,-0.9755111116529445,0.12829326200706914,0.5355440362276661,0.7747690761642423,0.05893721619119863,0.17323379772774117,0.4961649158811202
id4,2025-05-03,0.6089238610020651,1.411874504398388,"ai,hardware",product_launch,revenue_growth_rate,Financial & Markets,Market Sentiment,0.9421408812040448,0,0.9492854132230696,0.10595010939312688,0.5167446147309541,0.6071928994554479,-0.9457454501402329,0.5988502437929323,0.5898449037723787,0.8692569735167833,-0.36992501923438326,0.3808082882095115
id5,2025-05-04,-0.30495254678960365,-1.7488725002660175,"ai,hardware",analyst_update,market_perception,Technology & Innovation,Financial Performance,0.7233420723245324,-1,0.23164368003021163,0.3681478162421843,0.8660507040526133,0.8321605609262797,0.5900238755393303,0.4263209740751984,0.6255635617256085,0.3335924301838723,-0.5714320098962296,0.5324934125440789
id1,2025-05-05,0.3775020382151684,1.750015768693754,"ai,hardware",product_launch,revenue_growth_rate,Technology & Innovation,Financial Performance,0.6027029649867718,1,0.2344360904942696,0.8902930657005662,0.1258159270795457,0.8531388141479004,0.21292247095463046,0.9271825890408012,0.7532949496415698,0.6773814360195578,0.48158729024415625,0.8957222049759619
id2,2025-05-06,4.316648144124094,-5.229571505848512,"ai,hardware",analyst_update,market_perception,Financial & Markets,Financial Performance,0.9645611962371227,-1,0.15790911522697937,0.21452253498399187,0.15998391970006065,0.7857800494683405,0.06412259060478998,0.5600348300038209,0.3402491135937793,0.5554322846313223,-0.5002737231249907,0.4461886781586396
id3,2025-05-07,1.1740853350140514,-0.5326526667444459,"ai,hardware",product_launch,operating_margin,Technology & Innovation,Market Sentiment,0.22238242868779823,1,0.6469656014360732,0.9872628890229568,0.9070800355309666,-0.05262765869227737,-0.7264220353722095,0.9116719255339633,0.8952219352376094,0.5654969130295568,0.7729478570372383,0.19287072215486156
id4,2025-05-08,-0.3345541612454427,4.624408579194815,"ai,hardware",analyst_update,operating_margin,Technology & Innovation,Financial Performance,0.42270784864545685,0,0.05768254559375463,0.49093895108155194,0.635578814702872,-0.40118912459837497,0.1453223524310998,0.24142096791664713,0.5403100257973136,0.005053772995805561,-0.29169671672170194,0.23386133235691442
id5,2025-05-09,-5.69107752721763,-3.1542565737061414,"ai,hardware",analyst_update,operating_margin,Technology & Innovation,Financial Performance,0.5627545164794208,0,0.9949384640874006,0.7081499076704434,0.9809726347066107,0.8631661208239152,0.28336046846330776,0.6452163001151514,0.307335028270896,0.27728572027203413,-0.4468703575920714,0.9424778355961542
id1,2025-05-10,-2.254433824652378,2.8774562786818993,"ai,hardware",analyst_update,operating_margin,Financial & Markets,Market Sentiment,0.337820715215016,0,0.7363843902243037,0.6694458473278031,0.23690765990406804,0.3801349629663513,-0.5879605714861864,0.7927251531203867,0.2518804670846241,0.970262882806774,-0.4379552098102575,0.9238421614041267
id2,2025-05-11,0.34053284617846413,2.303290546328445,"ai,hardware",product_launch,revenue_growth_rate,Technology & Innovation,Market Sentiment,0.9216087108471168,1,0.08734708374762012,0.23434750750702116,0.7928635930827359,-0.760068557873558,-0.24595824447645276,0.19773668008613432,0.5256503986106957,0.6849352426832003,0.010326126485918907,0.8102273283861136
id3,2025-05-12,0.7976886118320227,-1.4414514545080968,"ai,hardware",earnings_report,market_perception,Financial & Markets,Financial Performance,0.8026633391904731,-1,0.428954716627334,0.2965650534325167,0.10158163849884405,-0.31180885004399816,-0.8491143273836419,0.4311618477513911,0.7679446842002265,0.9721433274419682,-0.28661973044696887,0.0559461745041292
id4,2025-05-13,1.2836215040309038,-4.96259285116252,"ai,hardware",earnings_report,operating_margin,Technology & Innovation,Market Sentiment,0.45416584827366313,0,0.8771674828398781,0.2546637069981357,0.15653957215352632,0.20050235062238753,0.9567957064366124,0.4508905619207535,0.43909772846455,0.13461655331906552,0.34911004350748165,0.06274027630530443
id5,2025-05-14,2.769049956127621,5.903777907046818,"ai,hardware",product_launch,operating_margin,Financial & Markets,Financial Performance,0.3093727347713743,-1,0.6877705130173165,0.5224140945338546,0.8326893158307831,-0.3003060910816826,0.5744146882587109,0.8470363145118746,0.751039392102911,0.03333311889979107,-0.8982942872286845,0.27915780282934755
id1,2025-05-15,0.7278385351671458,-8.591781747882564,"earnings,software",product_launch,operating_margin,Financial & Markets,Market Sentiment,0.6712478458260881,0,0.3408442552151927,0.7684136743933209,0.5735903170392617,-0.3225047834425172,0.596560781828885,0.9263258778341872,0.01620316589103299,0.4039388828802818,-0.35792479904163077,0.7984947045288017
id2,2025-05-16,5.557700538222619,-2.117056009595132,"earnings,software",product_launch,market_perception,Financial & Markets,Market Sentiment,0.406373861499173,0,0.4421168584160535,0.2442786183251464,0.2801226530619739,-0.20977210248361322,-0.06143957692264346,0.9227249239616799,0.9581930709516882,0.6083119664217638,0.9844937052778335,0.70684319072194
id3,2025-05-17,1.215780891464628,-3.489284733465145,"earnings,software",earnings_report,market_perception,Technology & Innovation,Market Sentiment,0.5624806248084748,0,0.9337295667554176,0.6059745816975082,0.053236972006120986,-0.24402189985566336,0.6469979649891557,0.7787205428159069,0.7488879536451347,0.6430550201118554,0.04519545893900845,0.05467009288919766
id4,2025-05-18,1.402988497508444,-3.2433838815753555,"earnings,software",product_launch,revenue_growth_rate,Financial & Markets,Financial Performance,0.5178648623940093,0,0.7983881284011147,0.5494964293308359,0.6754982742396402,0.3567930766209124,-0.2566764951509428,0.30322980236377184,0.3643592239317861,0.6930444755472638,0.7543204376652279,0.5203934465832462
id5,2025-05-19,0.8515640359307762,-4.418661491797451,"earnings,software",product_launch,revenue_growth_rate,Technology & Innovation,Market Sentiment,0.9111431239198179,1,0.9743276299133501,0.12759979524923015,0.03348374512135577,-0.5849660180526302,-0.7803071244391049,0.75585595740658,0.49936458706438624,0.844991743690278,0.29400832972965985,0.015945976433611064
id1,2025-05-20,-1.9904214635226385,3.207805390001035,"earnings,software",analyst_update,revenue_growth_rate,Financial & Markets,Financial Performance,0.5907564765473173,0,0.4535904261753171,0.9785008538145739,0.13499581194450283,0.5592608130343115,0.329080784495112,0.20972663636415456,0.03419828749980791,0.647331780423571,0.9553010057359961,0.9779935292747367
id2,2025-05-21,-0.4048078191799227,-7.657937127745414,"earnings,software",product_launch,operating_margin,Financial & Markets,Market Sentiment,0.8460914670024166,-1,0.17472391157109524,0.6401828358541682,0.24076329898564053,-0.40268858477921055,0.9800794263565604,0.0729934534880583,0.8062934004758331,0.9866438018505952,-0.9080903487905596,0.28092187383675316
id3,2025-05-22,-0.2981680789233732,-1.8471004554869,"earnings,software",analyst_update,revenue_growth_rate,Financial & Markets,Financial Performance,0.2344584419945842,0,0.23184626005270903,0.6561418297421547,0.9219606799684146,-0.550655275362899,0.5879247248668906,0.19561409943183394,0.17229107041126357,0.7491501047519431,-0.21780967655333616,0.34960319838072795
id4,2025-05-23,-2.794490872017172,-1.065350270772317,"earnings,software",analyst_update,market_perception,Financial & Markets,Market Sentiment,0.4430178709248387,0,0.42180775394077197,0.12910838845143235,0.4038993263470214,-0.21633157105970824,0.390590946249628,0.6796525589007075,0.6200524137295057,0.5895123062365027,0.7765862179323946,0.4438505467661281
id5,2025-05-24,0.36623661524692586,-2.3156285700885944,"earnings,software",analyst_update,revenue_growth_rate,Financial & Markets,Market Sentiment,0.30859485668565945,-1,0.7716134331377726,0.28348740081346735,0.3946934898980915,-0.8891309613724221,-0.8204003812843537,0.6360795874093329,0.5693090322089053,0.27084317122454593,-0.2819559869799342,0.8074749052632447
id1,2025-05-25,-2.8279173373561544,-0.043789331052821054,"earnings,software",analyst_update,operating_margin,Technology & Innovation,Market Sentiment,0.41156259656241734,-1,0.2699561235947857,0.763849001434739,0.28245249165250663,-0.11458157626360843,0.6327505832634381,0.15130959915393727,0.05924962165857006,0.48561172651404305,-0.7022598083018303,0.6264731849994714
id2,2025-05-26,-0.19252017909333866,-3.689107208466112,"earnings,software",analyst_update,revenue_growth_rate,Financial & Markets,Financial Performance,0.5903695793722686,0,0.18632067796322305,0.670715304177902,0.22990218509456262,-0.5098240718322631,-0.30950881769163785,0.8836353047286996,0.3744224144023639,0.14575001362190498,-0.8198302061305824,0.09421026905497543
id3,2025-05-27,-0.9899034037521647,4.571258572892751,"earnings,software",analyst_update,operating_margin,Technology & Innovation,Market Sentiment,0.46340061074545413,-1,0.45707509543232283,0.32057671617674044,0.6153029193611733,0.29871375290146207,0.8763932249500463,0.2267679258150691,0.6978633649305818,0.27943520002548194,0.08264226283342113,0.0808454694597015
id4,2025-05-28,-1.6095537750768665,0.005262880182209861,"earnings,software",analyst_update,market_perception,Financial & Markets,Financial Performance,0.08150612786819078,0,0.6890155685608533,0.40923128998268876,0.23596832884491525,-0.044194245898156126,0.5791846845439184,0.13421023908308383,0.6322264347897476,0.19705493865763812,-0.35853979432867034,0.9943707745480869
id5,2025-05-29,5.307629428816627,2.3699090050004905,"earnings,software",analyst_update,operating_margin,Technology & Innovation,Financial Performance,0.29928464797898857,-1,0.31416310696815486,0.8624750176373746,0.9653498284835983,0.9803192055294656,-0.4577217880496276,0.540196721086281,0.22525444360195557,0.883816723336293,-0.026988850517750462,0.565465424758759
id1,2025-05-30,-2.1775467808767206,-0.10450851579115293,"earnings,software",product_launch,revenue_growth_rate,Financial & Markets,Financial Performance,0.4464971654875738,0,0.34794184249077875,0.09702004128139419,0.2152707049370609,-0.17305436453839396,0.6662555836147808,0.8768169646816015,0.29067078949596237,0.6754125990990973,0.49863404405643297,0.07162911888876533
id2,2025-05-31,-2.5259176230523144,-10.445241130877278,"earnings,software",product_launch,market_perception,Technology & Innovation,Market Sentiment,0.17764069804457594,-1,0.6150050949415613,0.907298516551758,0.5668581235002217,0.5151603268129576,-0.5942576893399523,0.36980731883925466,0.5937620979485835,0.9296042308230008,0.27091943014369946,0.8431141430470163
id3,2025-06-01,-0.6579694477379963,-6.339722390580629,"earnings,software",product_launch,operating_margin,Financial & Markets,Financial Performance,0.6142052508623433,-1,0.4010607058517458,0.45318285638829026,0.765075151000968,0.05594027332927931,0.7137123990880911,0.012378220487090585,0.8072262535160325,0.9075657275849011,-0.18993218358853592,0.45678149702765436
